ACEK_ECOLI,0.50,0.49,0.37,0.46,0
CRL_ECOLI,0.50,0.38,0.22,0.00,0
DHG_ECOLI,0.50,0.48,0.71,0.74,1
PNTA_ECOLI,0.50,0.46,0.65,0.69,1
PTCA_ECOLI,0.50,0.27,0.23,0.34,0
SYM_ECOLI,0.50,0.49,0.35,0.44,0
OSMY_ECOLI,0.50,0.41,0.39,0.20,1
DDLB_ECOLI,0.50,0.44,0.26,0.36,0
PT1_ECOLI,0.50,0.37,0.36,0.42,0
SYY_ECOLI,0.50,0.49,0.22,0.33,0
PTNA_ECOLI,0.50,0.30,0.34,0.43,0
SYA_ECOLI,0.50,0.51,0.49,0.56,0
SLYD_ECOLI,0.50,0.56,0.20,0.25,0
ATP6_ECOLI,0.50,0.51,0.77,0.79,1
KEFC_ECOLI,0.50,0.48,0.77,0.80,1
TOLA_ECOLI,0.50,0.00,0.80,0.32,1
RHAS_ECOLI,0.50,0.63,0.25,0.35,0
KUP_ECOLI,0.50,0.58,0.79,0.81,1
PTTB_ECOLI,0.50,0.50,0.79,0.82,1
NLPB_ECOLI,0.50,0.54,0.56,0.36,1
LNT_ECOLI,0.50,0.54,0.67,0.71,1
RHAR_ECOLI,0.50,0.58,0.31,0.41,0
GLTS_ECOLI,0.50,0.59,0.73,0.76,1
CYSE_ECOLI,0.50,0.47,0.33,0.42,0
LGT_ECOLI,0.50,0.66,0.64,0.69,1
NFRA_ECOLI,0.50,0.51,0.33,0.33,1
LAMB_ECOLI,0.50,0.73,0.50,0.25,1
LYSR_ECOLI,0.50,0.50,0.46,0.54,0
PEPE_ECOLI,0.50,0.51,0.44,0.51,0
SOXS_ECOLI,0.50,0.60,0.06,0.20,0
PTWX_ECOLI,0.50,0.34,0.37,0.28,0
BETT_ECOLI,0.50,0.65,0.71,0.73,1
UVRC_ECOLI,0.50,0.44,0.52,0.59,0
RODA_ECOLI,0.50,0.46,0.87,0.88,1
GLNH_ECOLI,0.50,0.39,0.47,0.34,1
SYGB_ECOLI,0.50,0.37,0.42,0.50,0
ASG2_ECOLI,0.50,0.58,0.51,0.31,1
LON_ECOLI,0.50,0.30,0.33,0.43,0
HPRT_ECOLI,0.50,0.42,0.42,0.36,0
UGPQ_ECOLI,0.50,0.36,0.26,0.37,0
DCTA_ECOLI,0.50,0.53,0.91,0.92,1
SYQ_ECOLI,0.50,0.45,0.22,0.33,0
TYRB_ECOLI,0.50,0.53,0.32,0.41,0
NHAB_ECOLI,0.50,0.56,0.78,0.73,1
CPXA_ECOLI,0.50,0.46,0.82,0.70,1
ASG1_ECOLI,0.50,0.57,0.27,0.37,0
SERC_ECOLI,0.50,0.49,0.30,0.40,0
XYLA_ECOLI,0.50,0.54,0.27,0.37,0
GLPD_ECOLI,0.50,0.48,0.35,0.41,0
NFRB_ECOLI,0.50,0.54,0.76,0.79,1
NLPE_ECOLI,0.50,0.52,0.59,0.30,1
ADI_ECOLI,0.50,0.55,0.25,0.35,0
AMPD_ECOLI,0.50,0.44,0.23,0.34,0
TREA_ECOLI,0.50,0.47,0.68,0.30,1
FABB_ECOLI,0.50,0.59,0.30,0.40,0
FECA_ECOLI,0.50,0.72,0.38,0.38,1
ARAC_ECOLI,0.50,0.56,0.18,0.30,0
AMY2_ECOLI,0.50,0.51,0.28,0.39,0
ALKH_ECOLI,0.50,0.36,0.38,0.46,0
SECY_ECOLI,0.50,0.58,0.94,0.94,1
FIMC_ECOLI,0.50,0.49,0.70,0.20,1
CYSP_ECOLI,0.50,0.51,0.37,0.38,1
ARAH_ECOLI,0.50,0.58,0.85,0.80,1
RBSB_ECOLI,0.50,0.37,0.39,0.44,1
ATKB_ECOLI,0.50,0.48,0.86,0.87,1
UBIC_ECOLI,0.50,0.43,0.18,0.30,0
HTRA_ECOLI,0.50,0.60,0.40,0.39,1
FECB_ECOLI,0.50,0.38,0.65,0.56,1
AROP_ECOLI,0.50,0.58,0.75,0.78,1
IF2_ECOLI,0.50,0.35,0.39,0.47,0
TNAB_ECOLI,0.50,0.71,0.75,0.78,1
MELB_ECOLI,0.50,0.62,0.74,0.77,1
OTC2_ECOLI,0.50,0.45,0.25,0.35,0
NRFF_ECOLI,0.50,0.42,0.84,0.85,1
NADA_ECOLI,0.50,0.34,0.25,0.35,0
SPEA_ECOLI,0.50,0.52,0.40,0.48,1
C562_ECOLI,0.50,0.17,0.55,0.21,1
CHEW_ECOLI,0.50,0.55,0.52,0.58,0
CAIB_ECOLI,0.50,0.46,0.32,0.35,0
APT_ECOLI,0.50,0.46,0.51,0.57,0
METB_ECOLI,0.50,0.51,0.33,0.43,0
SYGA_ECOLI,0.50,0.53,0.14,0.26,0
TSX_ECOLI,0.50,0.84,0.45,0.27,1
MCP2_ECOLI,0.50,0.57,0.87,0.88,1
BTUR_ECOLI,0.50,0.44,0.17,0.29,0
KDGL_ECOLI,0.50,0.45,0.88,0.89,1
METX_ECOLI,0.50,0.43,0.26,0.36,0
LACY_ECOLI,0.50,0.71,0.70,0.74,1
HEM6_ECOLI,0.50,0.58,0.15,0.27,0
DAPD_ECOLI,0.50,0.50,0.32,0.41,0
RND_ECOLI,0.50,0.39,0.38,0.40,0
RHAT_ECOLI,0.50,0.56,0.71,0.74,1
KDSA_ECOLI,0.50,0.35,0.36,0.45,0
POTE_ECOLI,0.50,0.66,0.67,0.71,1
MALE_ECOLI,0.50,0.37,0.45,0.40,1
METR_ECOLI,0.50,0.42,0.47,0.54,0
SYS_ECOLI,0.50,0.43,0.26,0.37,0
TORA_ECOLI,0.50,0.52,0.49,0.56,1
PTGA_ECOLI,0.50,0.37,0.27,0.27,0
DPPB_ECOLI,0.50,0.48,0.73,0.76,1
PTBA_ECOLI,0.50,0.57,0.62,0.67,1
DPPA_ECOLI,0.50,0.39,0.47,0.33,1
GLTP_ECOLI,0.50,0.55,0.88,0.89,1
MCP4_ECOLI,0.50,0.61,0.76,0.79,1
PTDA_ECOLI,0.50,0.45,0.81,0.83,1
GLNA_ECOLI,0.50,0.50,0.33,0.42,0
MOTA_ECOLI,0.50,0.50,0.59,0.62,1
LEP_ECOLI,0.50,0.45,0.73,0.68,1
LSPA_ECOLI,0.50,0.61,0.71,0.74,1
FTSL_ECOLI,0.50,0.38,0.79,0.17,1
CSPA_ECOLI,0.50,0.73,0.05,0.14,0
NRFA_ECOLI,0.50,0.30,0.39,0.24,1
CYPC_ECOLI,0.50,0.48,0.22,0.23,0
UHPB_ECOLI,0.50,0.50,0.66,0.68,1
PSTA_ECOLI,0.50,0.52,0.76,0.79,1
PTR_ECOLI,0.50,0.44,0.39,0.39,1
MCP3_ECOLI,0.50,0.54,0.77,0.80,1
CYOC_ECOLI,0.50,0.74,0.58,0.63,1
G3P1_ECOLI,0.50,0.48,0.22,0.29,0
PTHP_ECOLI,0.50,0.36,0.21,0.32,0
GLPQ_ECOLI,0.50,0.40,0.39,0.19,1
PTMA_ECOLI,0.50,0.52,0.72,0.75,1
KAD_ECOLI,0.50,0.28,0.33,0.42,0
TESA_ECOLI,0.50,0.41,0.50,0.25,1
FEPB_ECOLI,0.50,0.47,0.51,0.47,1
HEMN_ECOLI,0.50,0.43,0.33,0.43,0
EXBB_ECOLI,0.50,0.58,0.71,0.75,1
CHEZ_ECOLI,0.50,0.39,0.21,0.32,0
METK_ECOLI,0.50,0.41,0.33,0.42,0
NLPA_ECOLI,1.00,0.40,0.47,0.30,1
UGPB_ECOLI,0.50,0.48,0.35,0.32,1
MALF_ECOLI,0.50,0.65,0.79,0.81,1
RIMJ_ECOLI,0.50,0.54,0.16,0.28,0
SYFA_ECOLI,0.50,0.58,0.20,0.31,0
PHOB_ECOLI,0.50,0.45,0.31,0.41,0
TOLQ_ECOLI,0.50,0.64,0.73,0.66,1
ATKC_ECOLI,0.50,0.53,0.52,0.35,1
CYOE_ECOLI,0.50,0.54,0.64,0.68,1
CAFA_ECOLI,0.50,0.46,0.24,0.35,0
TBPA_ECOLI,0.50,0.43,0.37,0.30,1
NUPG_ECOLI,0.50,0.67,0.61,0.66,1
DDLA_ECOLI,0.50,0.47,0.31,0.41,0
XYLE_ECOLI,0.50,0.57,0.76,0.79,1
THGA_ECOLI,0.50,0.71,0.28,0.39,0
OMPR_ECOLI,0.50,0.37,0.28,0.38,0
LYSP_ECOLI,0.50,0.67,0.90,0.90,1
SYV_ECOLI,0.50,0.42,0.48,0.55,0
PHOE_ECOLI,0.50,0.75,0.54,0.15,1
PAL_ECOLI,0.50,0.66,0.58,0.16,1
MEPA_ECOLI,0.50,0.35,0.52,0.33,1
DHSD_ECOLI,0.50,0.40,0.87,0.88,1
OMPT_ECOLI,0.50,0.79,0.45,0.28,1
TOLC_ECOLI,0.50,0.68,0.43,0.36,1
OMPA_ECOLI,0.50,0.57,0.53,0.29,1
YCEE_ECOLI,0.50,0.62,0.76,0.79,1
DLDH_ECOLI,0.50,0.34,0.37,0.46,0
MODA_ECOLI,0.50,0.39,0.44,0.35,1
MULI_ECOLI,0.50,0.37,0.54,0.01,1
CADB_ECOLI,0.50,0.65,0.76,0.79,1
RIMI_ECOLI,0.50,0.63,0.34,0.43,0
G6PI_ECOLI,0.50,0.59,0.41,0.49,0
PHEP_ECOLI,0.50,0.63,0.70,0.74,1
FTSN_ECOLI,0.50,0.35,0.67,0.44,1
CHEY_ECOLI,0.50,0.39,0.28,0.38,0
FHUE_ECOLI,0.50,0.77,0.59,0.52,1
MSBB_ECOLI,0.50,0.33,0.39,0.48,1
ACKA_ECOLI,0.50,0.52,0.45,0.36,0
PTKA_ECOLI,0.50,0.29,0.28,0.39,0
CFA_ECOLI,0.50,0.48,0.16,0.28,0
GABP_ECOLI,0.50,0.52,0.76,0.79,1
NMPC_ECOLI,0.50,0.74,0.54,0.37,1
MALZ_ECOLI,0.50,0.48,0.47,0.54,0
GLYA_ECOLI,0.50,0.45,0.42,0.50,0
ILVY_ECOLI,0.50,0.37,0.53,0.59,0
ECPD_ECOLI,0.50,0.49,0.42,0.19,1
DSBB_ECOLI,0.50,0.31,0.92,0.92,1
EFG_ECOLI,0.50,0.42,0.35,0.44,0
RIML_ECOLI,0.50,0.53,0.18,0.29,0
BGLX_ECOLI,0.50,0.47,0.47,0.51,1
PNP_ECOLI,0.50,0.43,0.45,0.53,0
METC_ECOLI,0.50,0.54,0.52,0.59,0
LEU3_ECOLI,0.50,0.45,0.33,0.42,0
TYRP_ECOLI,0.50,0.63,0.81,0.83,1
NUPC_ECOLI,0.50,0.70,0.86,0.87,1
SYP_ECOLI,0.50,0.44,0.37,0.46,0
ATKA_ECOLI,0.50,0.65,0.77,0.79,1
FTSW_ECOLI,0.50,0.56,0.81,0.83,1
NANT_ECOLI,0.50,0.57,0.78,0.81,1
SECD_ECOLI,0.50,0.52,0.73,0.75,1
OTC1_ECOLI,0.50,0.48,0.26,0.36,0
PTOA_ECOLI,0.50,0.61,0.71,0.74,1
PTCB_ECOLI,0.50,0.16,0.29,0.39,0
PTKB_ECOLI,0.50,0.45,0.35,0.38,0
CHEB_ECOLI,0.50,0.38,0.24,0.35,0
OMPF_ECOLI,0.50,0.83,0.57,0.30,1
AAS_ECOLI,0.50,0.43,0.47,0.54,1
ARAE_ECOLI,0.50,0.59,0.88,0.89,1
SYE_ECOLI,0.50,0.43,0.20,0.31,0
USHA_ECOLI,0.50,0.44,0.39,0.38,1
PTHA_ECOLI,0.50,0.50,0.24,0.25,0
YTFQ_ECOLI,0.50,0.31,0.53,0.52,1
CYDA_ECOLI,0.50,0.57,0.78,0.80,1
CYNR_ECOLI,0.50,0.41,0.34,0.43,0
DSBA_ECOLI,0.50,0.40,0.54,0.39,1
OMPP_ECOLI,0.50,0.77,0.39,0.21,1
PROB_ECOLI,0.50,0.52,0.49,0.56,0
BTUB_ECOLI,0.50,0.77,0.36,0.45,1
KGTP_ECOLI,0.50,0.61,0.74,0.77,1
NHAR_ECOLI,0.50,0.42,0.36,0.45,0
POTF_ECOLI,0.50,0.41,0.50,0.35,1
DHSC_ECOLI,0.50,0.60,0.78,0.80,1
GSHR_ECOLI,0.50,0.55,0.55,0.61,0
SYR_ECOLI,0.50,0.42,0.35,0.44,0
PSTC_ECOLI,0.50,0.56,0.87,0.81,1
FEPA_ECOLI,0.50,0.70,0.33,0.26,1
CAIT_ECOLI,0.50,0.59,0.74,0.77,1
FTSQ_ECOLI,0.50,0.41,0.67,0.21,1
RNC_ECOLI,0.50,0.44,0.32,0.41,0
DSBD_ECOLI,0.50,0.50,0.71,0.75,1
