KEFC_ECOLI,0.63,0.42,0.48,0.50,0.48,0.77,0.80,1
NUPG_ECOLI,0.64,0.45,0.48,0.50,0.67,0.61,0.66,1
LEP_ECOLI,0.78,0.44,0.48,0.50,0.45,0.73,0.68,1
USHA_ECOLI,0.61,0.60,0.48,0.50,0.44,0.39,0.38,1
ARAC_ECOLI,0.42,0.40,0.48,0.50,0.56,0.18,0.30,0
ATP6_ECOLI,0.27,0.35,0.48,0.50,0.51,0.77,0.79,1
FABB_ECOLI,0.65,0.47,0.48,0.50,0.59,0.30,0.40,0
MCP1_ECOLI,0.86,0.39,0.48,0.50,0.59,0.89,0.90,1
DDLB_ECOLI,0.53,0.38,0.48,0.50,0.44,0.26,0.36,0
IF2_ECOLI,0.22,0.36,0.48,0.50,0.35,0.39,0.47,0
FHUE_ECOLI,0.60,0.76,1.00,0.50,0.77,0.59,0.52,1
LLDP_ECOLI,0.66,0.53,0.48,0.50,0.59,0.66,0.66,1
CAIB_ECOLI,0.51,0.50,0.48,0.50,0.46,0.32,0.35,0
SYD_ECOLI,0.38,0.30,0.48,0.50,0.43,0.29,0.39,0
CYSB_ECOLI,0.29,0.37,0.48,0.50,0.48,0.44,0.52,0
METX_ECOLI,0.25,0.37,0.48,0.50,0.43,0.26,0.36,0
PTWX_ECOLI,0.65,0.55,0.48,0.50,0.34,0.37,0.28,0
G6PI_ECOLI,0.30,0.37,0.48,0.50,0.59,0.41,0.49,0
MURF_ECOLI,0.35,0.48,0.48,0.50,0.56,0.40,0.48,0
GLPT_ECOLI,0.31,0.50,0.48,0.50,0.57,0.84,0.85,1
FTSQ_ECOLI,0.10,0.49,0.48,0.50,0.41,0.67,0.21,1
NRFF_ECOLI,0.70,0.71,0.48,0.50,0.42,0.84,0.85,1
CAIT_ECOLI,0.69,0.43,0.48,0.50,0.59,0.74,0.77,1
SECG_ECOLI,0.84,0.54,0.48,0.50,0.75,0.92,0.70,1
FEPG_ECOLI,0.77,0.55,0.48,0.50,0.51,0.78,0.74,1
TONB_ECOLI,0.57,0.38,0.48,0.50,0.06,0.49,0.33,1
FTSW_ECOLI,0.54,0.57,0.48,0.50,0.56,0.81,0.83,1
HEMN_ECOLI,0.23,0.33,0.48,0.50,0.43,0.33,0.43,0
DHSC_ECOLI,0.48,0.45,0.48,0.50,0.60,0.78,0.80,1
RIMI_ECOLI,0.24,0.57,0.48,0.50,0.63,0.34,0.43,0
SYL_ECOLI,0.04,0.31,0.48,0.50,0.41,0.29,0.39,0
PTHP_ECOLI,0.30,0.45,0.48,0.50,0.36,0.21,0.32,0
PHOB_ECOLI,0.41,0.43,0.48,0.50,0.45,0.31,0.41,0
SPEA_ECOLI,0.29,0.39,0.48,0.50,0.52,0.40,0.48,1
PEPE_ECOLI,0.41,0.48,0.48,0.50,0.51,0.44,0.51,0
ACEK_ECOLI,0.56,0.40,0.48,0.50,0.49,0.37,0.46,0
OMPA_ECOLI,0.74,0.90,0.48,0.50,0.57,0.53,0.29,1
SECF_ECOLI,0.11,0.50,0.48,0.50,0.58,0.72,0.68,1
NLPE_ECOLI,0.71,0.46,1.00,0.50,0.52,0.59,0.30,1
HEM6_ECOLI,0.42,0.35,0.48,0.50,0.58,0.15,0.27,0
PTAA_ECOLI,0.59,0.56,0.48,0.50,0.55,0.80,0.82,1
SUBI_ECOLI,0.62,0.83,0.48,0.50,0.46,0.36,0.40,1
TOLQ_ECOLI,0.63,0.75,0.48,0.50,0.64,0.73,0.66,1
PHEP_ECOLI,0.12,0.43,0.48,0.50,0.63,0.70,0.74,1
PSTC_ECOLI,0.58,0.34,0.48,0.50,0.56,0.87,0.81,1
MALZ_ECOLI,0.36,0.41,0.48,0.50,0.48,0.47,0.54,0
TREA_ECOLI,0.74,0.56,0.48,0.50,0.47,0.68,0.30,1
LEU3_ECOLI,0.40,0.35,0.48,0.50,0.45,0.33,0.42,0
POTF_ECOLI,0.66,0.71,0.48,0.50,0.41,0.50,0.35,1
MODA_ECOLI,0.63,0.65,0.48,0.50,0.39,0.44,0.35,1
PTR_ECOLI,0.76,0.73,0.48,0.50,0.44,0.39,0.39,1
IF1_ECOLI,0.29,0.30,0.48,0.50,0.45,0.03,0.17,0
BGLX_ECOLI,0.65,0.57,0.48,0.50,0.47,0.47,0.51,1
FHUA_ECOLI,0.63,0.69,0.48,0.50,0.65,0.41,0.28,1
CHEW_ECOLI,0.44,0.27,0.48,0.50,0.55,0.52,0.58,0
PTOA_ECOLI,0.35,0.51,0.48,0.50,0.61,0.71,0.74,1
LPLA_ECOLI,0.42,0.38,0.48,0.50,0.54,0.34,0.43,0
PTKA_ECOLI,0.31,0.47,0.48,0.50,0.29,0.28,0.39,0
RBSB_ECOLI,0.64,0.81,0.48,0.50,0.37,0.39,0.44,1
BETT_ECOLI,0.52,0.39,0.48,0.50,0.65,0.71,0.73,1
GLPQ_ECOLI,0.63,0.83,0.48,0.50,0.40,0.39,0.19,1
OMPX_ECOLI,0.77,0.57,0.48,0.50,0.88,0.53,0.20,1
ALKH_ECOLI,0.67,0.39,0.48,0.50,0.36,0.38,0.46,0
G3P2_ECOLI,0.33,0.45,0.48,0.50,0.52,0.32,0.41,0
CYPB_ECOLI,0.30,0.16,0.48,0.50,0.56,0.11,0.23,0
CYOB_ECOLI,0.59,0.29,0.48,0.50,0.64,0.75,0.77,1
CYSP_ECOLI,0.67,0.61,0.48,0.50,0.51,0.37,0.38,1
ILVY_ECOLI,0.23,0.58,0.48,0.50,0.37,0.53,0.59,0
MELB_ECOLI,0.47,0.46,0.48,0.50,0.62,0.74,0.77,1
MTR_ECOLI,0.74,0.70,0.48,0.50,0.66,0.65,0.69,1
EXBB_ECOLI,0.47,0.55,0.48,0.50,0.58,0.71,0.75,1
NLPB_ECOLI,0.66,0.49,1.00,0.50,0.54,0.56,0.36,1
DLDH_ECOLI,0.56,0.51,0.48,0.50,0.34,0.37,0.46,0
GABP_ECOLI,0.47,0.59,0.48,0.50,0.52,0.76,0.79,1
POTD_ECOLI,0.63,0.80,0.48,0.50,0.46,0.31,0.29,1
MEPA_ECOLI,0.75,0.84,0.48,0.50,0.35,0.52,0.33,1
LIVK_ECOLI,0.68,0.78,0.48,0.50,0.43,0.44,0.42,1
PTGA_ECOLI,0.40,0.42,0.48,0.50,0.37,0.27,0.27,0
ARAE_ECOLI,0.23,0.48,0.48,0.50,0.59,0.88,0.89,1
C562_ECOLI,0.72,0.86,0.48,0.50,0.17,0.55,0.21,1
SYGB_ECOLI,0.25,0.51,0.48,0.50,0.37,0.42,0.50,0
PTFB_ECOLI,0.37,0.47,0.48,0.50,0.39,0.76,0.79,1
NADA_ECOLI,0.26,0.26,0.48,0.50,0.34,0.25,0.35,0
CRED_ECOLI,0.78,0.33,0.48,0.50,0.57,0.77,0.79,1
PTBA_ECOLI,0.51,0.40,0.48,0.50,0.57,0.62,0.67,1
PSTA_ECOLI,0.34,0.67,0.48,0.50,0.52,0.76,0.79,1
MALQ_ECOLI,0.52,0.36,0.48,0.50,0.41,0.28,0.38,0
RHAT_ECOLI,0.49,0.61,1.00,0.50,0.56,0.71,0.74,1
CPXA_ECOLI,0.79,0.36,0.48,0.50,0.46,0.82,0.70,1
MSBB_ECOLI,0.16,0.51,0.48,0.50,0.33,0.39,0.48,1
MALE_ECOLI,0.64,0.84,0.48,0.50,0.37,0.45,0.40,1
MASY_ECOLI,0.18,0.30,0.48,0.50,0.46,0.24,0.35,0
GLYA_ECOLI,0.17,0.38,0.48,0.50,0.45,0.42,0.50,0
CN16_ECOLI,0.67,0.70,0.48,0.50,0.46,0.45,0.33,1
PTDA_ECOLI,0.60,0.46,0.48,0.50,0.45,0.81,0.83,1
PNTA_ECOLI,0.33,0.37,0.48,0.50,0.46,0.65,0.69,1
RND_ECOLI,0.44,0.49,0.48,0.50,0.39,0.38,0.40,0
FIMC_ECOLI,0.63,0.57,0.48,0.50,0.49,0.70,0.20,1
THIK_ECOLI,0.17,0.52,0.48,0.50,0.49,0.37,0.46,0
DPPC_ECOLI,0.48,0.41,0.48,0.50,0.51,0.90,0.88,1
PNP_ECOLI,0.36,0.56,0.48,0.50,0.43,0.45,0.53,0
CADB_ECOLI,0.83,0.48,0.48,0.50,0.65,0.76,0.79,1
SYW_ECOLI,0.39,0.31,0.48,0.50,0.38,0.34,0.43,0
PT1A_ECOLI,0.50,0.49,0.48,0.50,0.49,0.46,0.53,0
NRFA_ECOLI,0.69,0.67,0.48,0.50,0.30,0.39,0.24,1
GGT_ECOLI,0.74,0.82,0.48,0.50,0.49,0.49,0.41,1
CODB_ECOLI,0.29,0.47,0.48,0.50,0.71,0.65,0.69,1
XGPT_ECOLI,0.27,0.42,0.48,0.50,0.37,0.38,0.43,0
KAD_ECOLI,0.54,0.47,0.48,0.50,0.28,0.33,0.42,0
PTHB_ECOLI,0.36,0.47,0.48,0.50,0.51,0.69,0.72,1
CFA_ECOLI,0.22,0.43,0.48,0.50,0.48,0.16,0.28,0
PA1_ECOLI,0.68,0.63,0.48,0.50,0.73,0.40,0.30,1
MALF_ECOLI,0.63,0.54,0.48,0.50,0.65,0.79,0.81,1
OMPP_ECOLI,0.69,0.59,0.48,0.50,0.77,0.39,0.21,1
PPB_ECOLI,0.68,0.67,0.48,0.50,0.49,0.40,0.34,1
UGPQ_ECOLI,0.26,0.40,0.48,0.50,0.36,0.26,0.37,0
FTSL_ECOLI,0.36,0.45,0.48,0.50,0.38,0.79,0.17,1
SYA_ECOLI,0.34,0.35,0.48,0.50,0.51,0.49,0.56,0
CYDB_ECOLI,0.75,0.37,0.48,0.50,0.64,0.70,0.74,1
MULI_ECOLI,0.77,0.57,1.00,0.50,0.37,0.54,0.01,1
AGP_ECOLI,0.74,0.49,0.48,0.50,0.42,0.54,0.36,1
AAS_ECOLI,0.44,0.52,0.48,0.50,0.43,0.47,0.54,1
HPRT_ECOLI,0.37,0.52,0.48,0.50,0.42,0.42,0.36,0
POTE_ECOLI,0.63,0.65,0.48,0.50,0.66,0.67,0.71,1
GT_ECOLI,0.43,0.40,0.48,0.50,0.39,0.28,0.39,0
BCR_ECOLI,0.79,0.41,0.48,0.50,0.66,0.81,0.83,1
SYQ_ECOLI,0.28,0.33,0.48,0.50,0.45,0.22,0.33,0
OTC2_ECOLI,0.48,0.42,0.48,0.50,0.45,0.25,0.35,0
EXBD_ECOLI,0.46,0.59,0.48,0.50,0.36,0.76,0.23,1
YTFQ_ECOLI,0.74,0.74,0.48,0.50,0.31,0.53,0.52,1
MCP2_ECOLI,0.81,0.53,0.48,0.50,0.57,0.87,0.88,1
GLTS_ECOLI,0.58,0.60,0.48,0.50,0.59,0.73,0.76,1
PAL_ECOLI,0.67,0.55,1.00,0.50,0.66,0.58,0.16,1
FEPB_ECOLI,0.70,0.64,0.48,0.50,0.47,0.51,0.47,1
LACY_ECOLI,0.71,0.40,0.48,0.50,0.71,0.70,0.74,1
PTNA_ECOLI,0.35,0.37,0.48,0.50,0.30,0.34,0.43,0
MALM_ECOLI,0.74,0.47,0.48,0.50,0.50,0.57,0.42,1
CRL_ECOLI,0.40,0.45,0.48,0.50,0.38,0.22,0.00,0
TORA_ECOLI,0.43,0.59,0.48,0.50,0.52,0.49,0.56,1
AMPD_ECOLI,0.29,0.28,0.48,0.50,0.44,0.23,0.34,0
SYI_ECOLI,0.25,0.26,0.48,0.50,0.39,0.32,0.42,0
CHEY_ECOLI,0.23,0.40,0.48,0.50,0.39,0.28,0.38,0
SOXS_ECOLI,0.32,0.33,0.48,0.50,0.60,0.06,0.20,0
SYFB_ECOLI,0.34,0.42,0.48,0.50,0.41,0.34,0.43,0
LYSP_ECOLI,0.34,0.51,0.48,0.50,0.67,0.90,0.90,1
XYLA_ECOLI,0.16,0.43,0.48,0.50,0.54,0.27,0.37,0
PFLB_ECOLI,0.29,0.41,0.48,0.50,0.48,0.38,0.46,0
TYRB_ECOLI,0.36,0.42,0.48,0.50,0.53,0.32,0.41,0
ATKA_ECOLI,0.72,0.42,0.48,0.50,0.65,0.77,0.79,1
DSBB_ECOLI,0.50,0.66,0.48,0.50,0.31,0.92,0.92,1
DHG_ECOLI,0.84,0.44,0.48,0.50,0.48,0.71,0.74,1
USPA_ECOLI,0.40,0.41,0.48,0.50,0.55,0.22,0.33,0
CHEZ_ECOLI,0.41,0.57,0.48,0.50,0.39,0.21,0.32,0
SYC_ECOLI,0.35,0.34,0.48,0.50,0.46,0.30,0.27,0
TOLB_ECOLI,0.69,0.65,0.48,0.50,0.63,0.48,0.41,1
PT1_ECOLI,0.52,0.44,0.48,0.50,0.37,0.36,0.42,0
NUPC_ECOLI,0.70,0.53,0.48,0.50,0.70,0.86,0.87,1
APT_ECOLI,0.20,0.44,0.48,0.50,0.46,0.51,0.57,0
CHEA_ECOLI,0.25,0.40,0.48,0.50,0.46,0.44,0.52,0
LYSR_ECOLI,0.44,0.56,0.48,0.50,0.50,0.46,0.54,0
TOLA_ECOLI,0.61,0.47,0.48,0.50,0.00,0.80,0.32,1
RHAS_ECOLI,0.38,0.40,0.48,0.50,0.63,0.25,0.35,0
NHAB_ECOLI,0.70,0.46,0.48,0.50,0.56,0.78,0.73,1
RNC_ECOLI,0.26,0.50,0.48,0.50,0.44,0.32,0.41,0
DSBC_ECOLI,0.66,0.74,0.48,0.50,0.31,0.38,0.43,1
CYPC_ECOLI,0.36,0.39,0.48,0.50,0.48,0.22,0.23,0
HTRA_ECOLI,0.63,0.71,0.48,0.50,0.60,0.40,0.39,1
PROP_ECOLI,0.41,0.51,0.48,0.50,0.53,0.75,0.78,1
PTMA_ECOLI,0.39,0.41,0.48,0.50,0.52,0.72,0.75,1
FTSN_ECOLI,0.00,0.51,0.48,0.50,0.35,0.67,0.44,1
DEOC_ECOLI,0.34,0.33,0.48,0.50,0.38,0.35,0.44,0
G3P1_ECOLI,0.38,0.46,0.48,0.50,0.48,0.22,0.29,0
SYS_ECOLI,0.23,0.34,0.48,0.50,0.43,0.26,0.37,0
GLNA_ECOLI,0.28,0.38,0.48,0.50,0.50,0.33,0.42,0
FRDC_ECOLI,0.33,0.56,0.48,0.50,0.33,0.78,0.80,1
FES_ECOLI,0.32,0.42,0.48,0.50,0.35,0.28,0.38,0
FTSH_ECOLI,0.81,0.44,0.48,0.50,0.42,0.67,0.68,1
ENO_ECOLI,0.29,0.52,0.48,0.50,0.42,0.29,0.39,0
