G3P2_ECOLI,0.50,0.52,0.32,0.41,0
CAFA_ECOLI,0.50,0.46,0.24,0.35,0
ATKB_ECOLI,0.50,0.48,0.86,0.87,1
SYM_ECOLI,0.50,0.49,0.35,0.44,0
SYL_ECOLI,0.50,0.41,0.29,0.39,0
HEM6_ECOLI,0.50,0.58,0.15,0.27,0
FTSQ_ECOLI,0.50,0.41,0.67,0.21,1
MTR_ECOLI,0.50,0.66,0.65,0.69,1
BTUB_ECOLI,0.50,0.77,0.36,0.45,1
FTSL_ECOLI,0.50,0.38,0.79,0.17,1
ACKA_ECOLI,0.50,0.52,0.45,0.36,0
ATKC_ECOLI,0.50,0.53,0.52,0.35,1
PGK_ECOLI,0.50,0.41,0.35,0.44,0
EFTS_ECOLI,0.50,0.31,0.19,0.31,0
MULI_ECOLI,0.50,0.37,0.54,0.01,1
PTCC_ECOLI,0.50,0.71,0.61,0.66,1
NHAA_ECOLI,0.50,0.51,0.72,0.76,1
DGAL_ECOLI,0.50,0.35,0.51,0.49,1
DHSC_ECOLI,0.50,0.60,0.78,0.80,1
SYW_ECOLI,0.50,0.38,0.34,0.43,0
PTCB_ECOLI,0.50,0.16,0.29,0.39,0
UVRB_ECOLI,0.50,0.42,0.29,0.39,0
PMBA_ECOLI,0.50,0.58,0.31,0.41,0
SYT_ECOLI,0.50,0.42,0.39,0.47,0
EFTU_ECOLI,0.50,0.41,0.38,0.46,0
OMPF_ECOLI,0.50,0.83,0.57,0.30,1
RNB_ECOLI,0.50,0.38,0.30,0.40,0
SYA_ECOLI,0.50,0.51,0.49,0.56,0
AGP_ECOLI,0.50,0.42,0.54,0.36,1
SLP_ECOLI,0.50,0.62,0.55,0.28,1
LIVJ_ECOLI,0.50,0.40,0.54,0.32,1
OTC1_ECOLI,0.50,0.48,0.26,0.36,0
CYDA_ECOLI,0.50,0.57,0.78,0.80,1
CYSB_ECOLI,0.50,0.48,0.44,0.52,0
NHAB_ECOLI,0.50,0.56,0.78,0.73,1
HPRT_ECOLI,0.50,0.42,0.42,0.36,0
UBIC_ECOLI,0.50,0.43,0.18,0.30,0
CHEY_ECOLI,0.50,0.39,0.28,0.38,0
GLPQ_ECOLI,0.50,0.40,0.39,0.19,1
TYRB_ECOLI,0.50,0.53,0.32,0.41,0
PFLB_ECOLI,0.50,0.48,0.38,0.46,0
CYPH_ECOLI,0.50,0.54,0.49,0.23,1
DPPB_ECOLI,0.50,0.48,0.73,0.76,1
FABB_ECOLI,0.50,0.59,0.30,0.40,0
SYQ_ECOLI,0.50,0.45,0.22,0.33,0
CYOB_ECOLI,0.50,0.64,0.75,0.77,1
UVRC_ECOLI,0.50,0.44,0.52,0.59,0
DHSD_ECOLI,0.50,0.40,0.87,0.88,1
UGPB_ECOLI,0.50,0.48,0.35,0.32,1
ATKA_ECOLI,0.50,0.65,0.77,0.79,1
CYPC_ECOLI,0.50,0.48,0.22,0.23,0
CAIB_ECOLI,0.50,0.46,0.32,0.35,0
SECE_ECOLI,0.50,0.52,0.77,0.71,1
LYSP_ECOLI,0.50,0.67,0.90,0.90,1
USPA_ECOLI,0.50,0.55,0.22,0.33,0
MEPA_ECOLI,0.50,0.35,0.52,0.33,1
BETT_ECOLI,0.50,0.65,0.71,0.73,1
KEFC_ECOLI,0.50,0.48,0.77,0.80,1
UHPB_ECOLI,0.50,0.50,0.66,0.68,1
PNP_ECOLI,0.50,0.43,0.45,0.53,0
PTKC_ECOLI,0.50,0.57,0.75,0.78,1
FECA_ECOLI,0.50,0.72,0.38,0.38,1
OMPA_ECOLI,0.50,0.57,0.53,0.29,1
PTWX_ECOLI,0.50,0.34,0.37,0.28,0
NRFF_ECOLI,0.50,0.42,0.84,0.85,1
NUPG_ECOLI,0.50,0.67,0.61,0.66,1
SYFB_ECOLI,0.50,0.41,0.34,0.43,0
FADL_ECOLI,0.50,0.83,0.40,0.29,1
GLTP_ECOLI,0.50,0.55,0.88,0.89,1
SPEA_ECOLI,0.50,0.52,0.40,0.48,1
PTWB_ECOLI,0.50,0.37,0.28,0.33,0
RODA_ECOLI,0.50,0.46,0.87,0.88,1
PSTS_ECOLI,0.50,0.47,0.49,0.54,1
TOLC_ECOLI,0.50,0.68,0.43,0.36,1
TYRP_ECOLI,0.50,0.63,0.81,0.83,1
PTKA_ECOLI,0.50,0.29,0.28,0.39,0
KGTP_ECOLI,0.50,0.61,0.74,0.77,1
CHEB_ECOLI,0.50,0.38,0.24,0.35,0
PTR_ECOLI,0.50,0.44,0.39,0.39,1
PHOE_ECOLI,0.50,0.75,0.54,0.15,1
TBPA_ECOLI,0.50,0.43,0.37,0.30,1
CYOC_ECOLI,0.50,0.74,0.58,0.63,1
EXBD_ECOLI,0.50,0.36,0.76,0.23,1
RHAR_ECOLI,0.50,0.58,0.31,0.41,0
CFA_ECOLI,0.50,0.48,0.16,0.28,0
LIVK_ECOLI,0.50,0.43,0.44,0.42,1
NFRB_ECOLI,0.50,0.54,0.76,0.79,1
PT1_ECOLI,0.50,0.37,0.36,0.42,0
ECOT_ECOLI,0.50,0.25,0.42,0.25,1
MODA_ECOLI,0.50,0.39,0.44,0.35,1
RIMJ_ECOLI,0.50,0.54,0.16,0.28,0
SYY_ECOLI,0.50,0.49,0.22,0.33,0
ENVZ_ECOLI,0.50,0.51,0.66,0.70,1
KAD_ECOLI,0.50,0.28,0.33,0.42,0
CSPA_ECOLI,0.50,0.73,0.05,0.14,0
MOTB_ECOLI,0.50,0.42,0.61,0.34,1
PHEP_ECOLI,0.50,0.63,0.70,0.74,1
LEP_ECOLI,0.50,0.45,0.73,0.68,1
LSPA_ECOLI,0.50,0.61,0.71,0.74,1
DSBB_ECOLI,0.50,0.31,0.92,0.92,1
CHEA_ECOLI,0.50,0.46,0.44,0.52,0
PSTA_ECOLI,0.50,0.52,0.76,0.79,1
GALP_ECOLI,0.50,0.59,0.85,0.86,1
GLTS_ECOLI,0.50,0.59,0.73,0.76,1
SECD_ECOLI,0.50,0.52,0.73,0.75,1
TOLB_ECOLI,0.50,0.63,0.48,0.41,1
KUP_ECOLI,0.50,0.58,0.79,0.81,1
MCP4_ECOLI,0.50,0.61,0.76,0.79,1
FRDD_ECOLI,0.50,0.48,0.78,0.73,1
PFLA_ECOLI,0.50,0.43,0.27,0.37,0
MELB_ECOLI,0.50,0.62,0.74,0.77,1
SLYD_ECOLI,0.50,0.56,0.20,0.25,0
DMSC_ECOLI,0.50,0.54,0.70,0.74,1
AMPD_ECOLI,0.50,0.44,0.23,0.34,0
METK_ECOLI,0.50,0.41,0.33,0.42,0
ENO_ECOLI,0.50,0.42,0.29,0.39,0
NUPC_ECOLI,0.50,0.70,0.86,0.87,1
TESA_ECOLI,0.50,0.41,0.50,0.25,1
POTD_ECOLI,0.50,0.46,0.31,0.29,1
SYE_ECOLI,0.50,0.43,0.20,0.31,0
SERC_ECOLI,0.50,0.49,0.30,0.40,0
RBSB_ECOLI,0.50,0.37,0.39,0.44,1
OMPC_ECOLI,0.50,0.86,0.58,0.29,1
NMPC_ECOLI,0.50,0.74,0.54,0.37,1
FEPB_ECOLI,0.50,0.47,0.51,0.47,1
MCP2_ECOLI,0.50,0.57,0.87,0.88,1
CYSE_ECOLI,0.50,0.47,0.33,0.42,0
TORA_ECOLI,0.50,0.52,0.49,0.56,1
PNTB_ECOLI,0.50,0.57,0.78,0.80,1
LNT_ECOLI,0.50,0.54,0.67,0.71,1
GLNH_ECOLI,0.50,0.39,0.47,0.34,1
MALF_ECOLI,0.50,0.65,0.79,0.81,1
G3P1_ECOLI,0.50,0.48,0.22,0.29,0
METR_ECOLI,0.50,0.42,0.47,0.54,0
GLNA_ECOLI,0.50,0.50,0.33,0.42,0
DDLB_ECOLI,0.50,0.44,0.26,0.36,0
CYDB_ECOLI,0.50,0.64,0.70,0.74,1
DSBA_ECOLI,0.50,0.40,0.54,0.39,1
FEPG_ECOLI,0.50,0.51,0.78,0.74,1
CADB_ECOLI,0.50,0.65,0.76,0.79,1
OTC2_ECOLI,0.50,0.45,0.25,0.35,0
LACY_ECOLI,0.50,0.71,0.70,0.74,1
PTFB_ECOLI,0.50,0.39,0.76,0.79,1
TREA_ECOLI,0.50,0.47,0.68,0.30,1
XYLE_ECOLI,0.50,0.57,0.76,0.79,1
SYK2_ECOLI,0.50,0.53,0.30,0.39,0
LYSR_ECOLI,0.50,0.50,0.46,0.54,0
MCP3_ECOLI,0.50,0.54,0.77,0.80,1
USHA_ECOLI,0.50,0.44,0.39,0.38,1
SYS_ECOLI,0.50,0.43,0.26,0.37,0
PTAA_ECOLI,0.50,0.55,0.80,0.82,1
GLYA_ECOLI,0.50,0.45,0.42,0.50,0
PTHA_ECOLI,0.50,0.50,0.24,0.25,0
CYOD_ECOLI,0.50,0.65,0.82,0.84,1
NLPE_ECOLI,0.50,0.52,0.59,0.30,1
OMPR_ECOLI,0.50,0.37,0.28,0.38,0
KDGL_ECOLI,0.50,0.45,0.88,0.89,1
ARAH_ECOLI,0.50,0.58,0.85,0.80,1
OSMY_ECOLI,0.50,0.41,0.39,0.20,1
FTSH_ECOLI,0.50,0.42,0.67,0.68,1
METB_ECOLI,0.50,0.51,0.33,0.43,0
PTGB_ECOLI,0.50,0.57,0.70,0.74,1
RIML_ECOLI,0.50,0.53,0.18,0.29,0
SYFA_ECOLI,0.50,0.58,0.20,0.31,0
LLDP_ECOLI,0.50,0.59,0.66,0.66,1
AAS_ECOLI,0.50,0.43,0.47,0.54,1
LGT_ECOLI,0.50,0.66,0.64,0.69,1
SYGA_ECOLI,0.50,0.53,0.14,0.26,0
NFRA_ECOLI,0.50,0.51,0.33,0.33,1
SYK1_ECOLI,0.50,0.49,0.23,0.34,0
LEU3_ECOLI,0.50,0.45,0.33,0.42,0
DSBC_ECOLI,0.50,0.31,0.38,0.43,1
HEMN_ECOLI,0.50,0.43,0.33,0.43,0
PTMA_ECOLI,0.50,0.52,0.72,0.75,1
TOLA_ECOLI,0.50,0.00,0.80,0.32,1
G6PI_ECOLI,0.50,0.59,0.41,0.49,0
IF1_ECOLI,0.50,0.45,0.03,0.17,0
GGT_ECOLI,0.50,0.49,0.49,0.41,1
TOLQ_ECOLI,0.50,0.64,0.73,0.66,1
AAT_ECOLI,0.50,0.56,0.24,0.35,0
SECY_ECOLI,0.50,0.58,0.94,0.94,1
NLPB_ECOLI,0.50,0.54,0.56,0.36,1
DSBD_ECOLI,0.50,0.50,0.71,0.75,1
ILVY_ECOLI,0.50,0.37,0.53,0.59,0
CRED_ECOLI,0.50,0.57,0.77,0.79,1
CN16_ECOLI,0.50,0.46,0.45,0.33,1
ARAF_ECOLI,0.50,0.34,0.41,0.36,1
XYLA_ECOLI,0.50,0.54,0.27,0.37,0
MSBB_ECOLI,0.50,0.33,0.39,0.48,1
THGA_ECOLI,0.50,0.71,0.28,0.39,0
OMPX_ECOLI,0.50,0.88,0.53,0.20,1
PPA_ECOLI,0.50,0.46,0.44,0.52,1
THIK_ECOLI,0.50,0.49,0.37,0.46,0
HTRA_ECOLI,0.50,0.60,0.40,0.39,1
ACEA_ECOLI,0.50,0.54,0.35,0.44,0
CRL_ECOLI,0.50,0.38,0.22,0.00,0
RNC_ECOLI,0.50,0.44,0.32,0.41,0
AMY1_ECOLI,0.50,0.56,0.52,0.43,1
SYI_ECOLI,0.50,0.39,0.32,0.42,0
PAL_ECOLI,0.50,0.66,0.58,0.16,1
PNTA_ECOLI,0.50,0.46,0.65,0.69,1
GLNP_ECOLI,0.50,0.53,0.79,0.81,1
DEOC_ECOLI,0.50,0.38,0.35,0.44,0
NANT_ECOLI,0.50,0.57,0.78,0.81,1
RHAS_ECOLI,0.50,0.63,0.25,0.35,0
ARAC_ECOLI,0.50,0.56,0.18,0.30,0
PHOH_ECOLI,0.50,0.41,0.23,0.34,0
XGPT_ECOLI,0.50,0.37,0.38,0.43,0
SECF_ECOLI,0.50,0.58,0.72,0.68,1
PTCA_ECOLI,0.50,0.27,0.23,0.34,0
FTSW_ECOLI,0.50,0.56,0.81,0.83,1
FES_ECOLI,0.50,0.35,0.28,0.38,0
GLPD_ECOLI,0.50,0.48,0.35,0.41,0
MALG_ECOLI,0.50,0.56,0.86,0.83,1
PTKB_ECOLI,0.50,0.45,0.35,0.38,0
GSHR_ECOLI,0.50,0.55,0.55,0.61,0
SYGB_ECOLI,0.50,0.37,0.42,0.50,0
SECG_ECOLI,0.50,0.75,0.92,0.70,1
SYH_ECOLI,0.50,0.50,0.42,0.50,0
DHG_ECOLI,0.50,0.48,0.71,0.74,1
PT1A_ECOLI,0.50,0.49,0.46,0.53,0
FRDC_ECOLI,0.50,0.33,0.78,0.80,1
SYR_ECOLI,0.50,0.42,0.35,0.44,0
CHEW_ECOLI,0.50,0.55,0.52,0.58,0
XYLF_ECOLI,0.50,0.42,0.42,0.37,1
