FHUE_ECOLI,0.60,0.76,1.00,0.50,0.77,0.59,0.52,1
ACEK_ECOLI,0.56,0.40,0.48,0.50,0.49,0.37,0.46,0
FECR_ECOLI,0.32,0.39,0.48,0.50,0.53,0.28,0.38,1
GLPT_ECOLI,0.31,0.50,0.48,0.50,0.57,0.84,0.85,1
NRFA_ECOLI,0.69,0.67,0.48,0.50,0.30,0.39,0.24,1
OMPT_ECOLI,0.63,0.49,0.48,0.50,0.79,0.45,0.28,1
SOXS_ECOLI,0.32,0.33,0.48,0.50,0.60,0.06,0.20,0
FIMC_ECOLI,0.63,0.57,0.48,0.50,0.49,0.70,0.20,1
C562_ECOLI,0.72,0.86,0.48,0.50,0.17,0.55,0.21,1
POTF_ECOLI,0.66,0.71,0.48,0.50,0.41,0.50,0.35,1
RND_ECOLI,0.44,0.49,0.48,0.50,0.39,0.38,0.40,0
TONB_ECOLI,0.57,0.38,0.48,0.50,0.06,0.49,0.33,1
LPLA_ECOLI,0.42,0.38,0.48,0.50,0.54,0.34,0.43,0
RNE_ECOLI,0.43,0.32,0.48,0.50,0.33,0.45,0.52,0
G3P2_ECOLI,0.33,0.45,0.48,0.50,0.52,0.32,0.41,0
CAFA_ECOLI,0.39,0.32,0.48,0.50,0.46,0.24,0.35,0
ATKB_ECOLI,0.46,0.61,0.48,0.50,0.48,0.86,0.87,1
SYM_ECOLI,0.61,0.36,0.48,0.50,0.49,0.35,0.44,0
SYL_ECOLI,0.04,0.31,0.48,0.50,0.41,0.29,0.39,0
HEM6_ECOLI,0.42,0.35,0.48,0.50,0.58,0.15,0.27,0
FTSQ_ECOLI,0.10,0.49,0.48,0.50,0.41,0.67,0.21,1
MTR_ECOLI,0.74,0.70,0.48,0.50,0.66,0.65,0.69,1
BTUB_ECOLI,0.56,0.68,0.48,0.50,0.77,0.36,0.45,1
FTSL_ECOLI,0.36,0.45,0.48,0.50,0.38,0.79,0.17,1
ACKA_ECOLI,0.59,0.49,0.48,0.50,0.52,0.45,0.36,0
ATKC_ECOLI,0.85,0.53,0.48,0.50,0.53,0.52,0.35,1
PGK_ECOLI,0.34,0.28,0.48,0.50,0.41,0.35,0.44,0
EFTS_ECOLI,0.24,0.35,0.48,0.50,0.31,0.19,0.31,0
MULI_ECOLI,0.77,0.57,1.00,0.50,0.37,0.54,0.01,1
PTCC_ECOLI,0.50,0.57,0.48,0.50,0.71,0.61,0.66,1
NHAA_ECOLI,0.89,0.55,0.48,0.50,0.51,0.72,0.76,1
DGAL_ECOLI,0.63,1.00,0.48,0.50,0.35,0.51,0.49,1
DHSC_ECOLI,0.48,0.45,0.48,0.50,0.60,0.78,0.80,1
SYW_ECOLI,0.39,0.31,0.48,0.50,0.38,0.34,0.43,0
PTCB_ECOLI,0.53,0.42,0.48,0.50,0.16,0.29,0.39,0
UVRB_ECOLI,0.22,0.34,0.48,0.50,0.42,0.29,0.39,0
PMBA_ECOLI,0.34,0.55,0.48,0.50,0.58,0.31,0.41,0
SYT_ECOLI,0.37,0.44,0.48,0.50,0.42,0.39,0.47,0
EFTU_ECOLI,0.36,0.54,0.48,0.50,0.41,0.38,0.46,0
OMPF_ECOLI,0.75,0.76,0.48,0.50,0.83,0.57,0.30,1
RNB_ECOLI,0.24,0.34,0.48,0.50,0.38,0.30,0.40,0
SYA_ECOLI,0.34,0.35,0.48,0.50,0.51,0.49,0.56,0
AGP_ECOLI,0.74,0.49,0.48,0.50,0.42,0.54,0.36,1
SLP_ECOLI,0.68,0.49,1.00,0.50,0.62,0.55,0.28,1
LIVJ_ECOLI,0.71,0.86,0.48,0.50,0.40,0.54,0.32,1
OTC1_ECOLI,0.42,0.30,0.48,0.50,0.48,0.26,0.36,0
CYDA_ECOLI,0.55,0.47,0.48,0.50,0.57,0.78,0.80,1
CYSB_ECOLI,0.29,0.37,0.48,0.50,0.48,0.44,0.52,0
NHAB_ECOLI,0.70,0.46,0.48,0.50,0.56,0.78,0.73,1
HPRT_ECOLI,0.37,0.52,0.48,0.50,0.42,0.42,0.36,0
UBIC_ECOLI,0.30,0.37,0.48,0.50,0.43,0.18,0.30,0
CHEY_ECOLI,0.23,0.40,0.48,0.50,0.39,0.28,0.38,0
GLPQ_ECOLI,0.63,0.83,0.48,0.50,0.40,0.39,0.19,1
TYRB_ECOLI,0.36,0.42,0.48,0.50,0.53,0.32,0.41,0
PFLB_ECOLI,0.29,0.41,0.48,0.50,0.48,0.38,0.46,0
CYPH_ECOLI,0.67,0.81,0.48,0.50,0.54,0.49,0.23,1
DPPB_ECOLI,0.64,0.46,0.48,0.50,0.48,0.73,0.76,1
FABB_ECOLI,0.65,0.47,0.48,0.50,0.59,0.30,0.40,0
SYQ_ECOLI,0.28,0.33,0.48,0.50,0.45,0.22,0.33,0
CYOB_ECOLI,0.59,0.29,0.48,0.50,0.64,0.75,0.77,1
UVRC_ECOLI,0.44,0.35,0.48,0.50,0.44,0.52,0.59,0
DHSD_ECOLI,0.54,0.49,0.48,0.50,0.40,0.87,0.88,1
UGPB_ECOLI,0.71,0.57,0.48,0.50,0.48,0.35,0.32,1
ATKA_ECOLI,0.72,0.42,0.48,0.50,0.65,0.77,0.79,1
CYPC_ECOLI,0.36,0.39,0.48,0.50,0.48,0.22,0.23,0
CAIB_ECOLI,0.51,0.50,0.48,0.50,0.46,0.32,0.35,0
SECE_ECOLI,0.48,0.49,0.48,0.50,0.52,0.77,0.71,1
LYSP_ECOLI,0.34,0.51,0.48,0.50,0.67,0.90,0.90,1
USPA_ECOLI,0.40,0.41,0.48,0.50,0.55,0.22,0.33,0
MEPA_ECOLI,0.75,0.84,0.48,0.50,0.35,0.52,0.33,1
BETT_ECOLI,0.52,0.39,0.48,0.50,0.65,0.71,0.73,1
KEFC_ECOLI,0.63,0.42,0.48,0.50,0.48,0.77,0.80,1
UHPB_ECOLI,0.79,0.54,0.48,0.50,0.50,0.66,0.68,1
PNP_ECOLI,0.36,0.56,0.48,0.50,0.43,0.45,0.53,0
PTKC_ECOLI,0.73,0.26,0.48,0.50,0.57,0.75,0.78,1
FECA_ECOLI,0.52,0.81,0.48,0.50,0.72,0.38,0.38,1
OMPA_ECOLI,0.74,0.90,0.48,0.50,0.57,0.53,0.29,1
PTWX_ECOLI,0.65,0.55,0.48,0.50,0.34,0.37,0.28,0
NRFF_ECOLI,0.70,0.71,0.48,0.50,0.42,0.84,0.85,1
NUPG_ECOLI,0.64,0.45,0.48,0.50,0.67,0.61,0.66,1
SYFB_ECOLI,0.34,0.42,0.48,0.50,0.41,0.34,0.43,0
FADL_ECOLI,0.78,0.68,0.48,0.50,0.83,0.40,0.29,1
GLTP_ECOLI,0.74,0.44,0.48,0.50,0.55,0.88,0.89,1
SPEA_ECOLI,0.29,0.39,0.48,0.50,0.52,0.40,0.48,1
PTWB_ECOLI,0.57,0.54,0.48,0.50,0.37,0.28,0.33,0
RODA_ECOLI,0.61,0.66,0.48,0.50,0.46,0.87,0.88,1
PSTS_ECOLI,0.62,0.78,0.48,0.50,0.47,0.49,0.54,1
TOLC_ECOLI,0.71,0.71,0.48,0.50,0.68,0.43,0.36,1
TYRP_ECOLI,0.86,0.55,0.48,0.50,0.63,0.81,0.83,1
PTKA_ECOLI,0.31,0.47,0.48,0.50,0.29,0.28,0.39,0
KGTP_ECOLI,0.45,0.40,0.48,0.50,0.61,0.74,0.77,1
CHEB_ECOLI,0.34,0.45,0.48,0.50,0.38,0.24,0.35,0
PTR_ECOLI,0.76,0.73,0.48,0.50,0.44,0.39,0.39,1
PHOE_ECOLI,0.74,0.78,0.48,0.50,0.75,0.54,0.15,1
TBPA_ECOLI,0.56,0.54,0.48,0.50,0.43,0.37,0.30,1
CYOC_ECOLI,0.12,0.67,0.48,0.50,0.74,0.58,0.63,1
EXBD_ECOLI,0.46,0.59,0.48,0.50,0.36,0.76,0.23,1
RHAR_ECOLI,0.51,0.46,0.48,0.50,0.58,0.31,0.41,0
CFA_ECOLI,0.22,0.43,0.48,0.50,0.48,0.16,0.28,0
LIVK_ECOLI,0.68,0.78,0.48,0.50,0.43,0.44,0.42,1
NFRB_ECOLI,0.63,0.49,0.48,0.50,0.54,0.76,0.79,1
PT1_ECOLI,0.52,0.44,0.48,0.50,0.37,0.36,0.42,0
ECOT_ECOLI,0.67,0.81,0.48,0.50,0.25,0.42,0.25,1
MODA_ECOLI,0.63,0.65,0.48,0.50,0.39,0.44,0.35,1
RIMJ_ECOLI,0.38,0.26,0.48,0.50,0.54,0.16,0.28,0
SYY_ECOLI,0.30,0.44,0.48,0.50,0.49,0.22,0.33,0
ENVZ_ECOLI,0.72,0.46,0.48,0.50,0.51,0.66,0.70,1
KAD_ECOLI,0.54,0.47,0.48,0.50,0.28,0.33,0.42,0
CSPA_ECOLI,0.31,0.23,0.48,0.50,0.73,0.05,0.14,0
MOTB_ECOLI,0.30,0.51,0.48,0.50,0.42,0.61,0.34,1
PHEP_ECOLI,0.12,0.43,0.48,0.50,0.63,0.70,0.74,1
LEP_ECOLI,0.78,0.44,0.48,0.50,0.45,0.73,0.68,1
LSPA_ECOLI,0.83,0.37,0.48,0.50,0.61,0.71,0.74,1
DSBB_ECOLI,0.50,0.66,0.48,0.50,0.31,0.92,0.92,1
CHEA_ECOLI,0.25,0.40,0.48,0.50,0.46,0.44,0.52,0
PSTA_ECOLI,0.34,0.67,0.48,0.50,0.52,0.76,0.79,1
GALP_ECOLI,0.63,0.50,0.48,0.50,0.59,0.85,0.86,1
GLTS_ECOLI,0.58,0.60,0.48,0.50,0.59,0.73,0.76,1
SECD_ECOLI,0.88,0.42,0.48,0.50,0.52,0.73,0.75,1
TOLB_ECOLI,0.69,0.65,0.48,0.50,0.63,0.48,0.41,1
KUP_ECOLI,0.62,0.42,0.48,0.50,0.58,0.79,0.81,1
MCP4_ECOLI,0.87,0.49,0.48,0.50,0.61,0.76,0.79,1
FRDD_ECOLI,0.64,0.58,0.48,0.50,0.48,0.78,0.73,1
PFLA_ECOLI,0.44,0.28,0.48,0.50,0.43,0.27,0.37,0
MELB_ECOLI,0.47,0.46,0.48,0.50,0.62,0.74,0.77,1
SLYD_ECOLI,0.47,0.28,0.48,0.50,0.56,0.20,0.25,0
DMSC_ECOLI,0.66,0.48,0.48,0.50,0.54,0.70,0.74,1
AMPD_ECOLI,0.29,0.28,0.48,0.50,0.44,0.23,0.34,0
METK_ECOLI,0.25,0.37,0.48,0.50,0.41,0.33,0.42,0
ENO_ECOLI,0.29,0.52,0.48,0.50,0.42,0.29,0.39,0
NUPC_ECOLI,0.70,0.53,0.48,0.50,0.70,0.86,0.87,1
TESA_ECOLI,0.69,0.66,0.48,0.50,0.41,0.50,0.25,1
POTD_ECOLI,0.63,0.80,0.48,0.50,0.46,0.31,0.29,1
SYE_ECOLI,0.38,0.44,0.48,0.50,0.43,0.20,0.31,0
SERC_ECOLI,0.49,0.43,0.48,0.50,0.49,0.30,0.40,0
RBSB_ECOLI,0.64,0.81,0.48,0.50,0.37,0.39,0.44,1
OMPC_ECOLI,0.73,0.84,0.48,0.50,0.86,0.58,0.29,1
NMPC_ECOLI,0.67,0.84,0.48,0.50,0.74,0.54,0.37,1
FEPB_ECOLI,0.70,0.64,0.48,0.50,0.47,0.51,0.47,1
MCP2_ECOLI,0.81,0.53,0.48,0.50,0.57,0.87,0.88,1
CYSE_ECOLI,0.25,0.40,0.48,0.50,0.47,0.33,0.42,0
TORA_ECOLI,0.43,0.59,0.48,0.50,0.52,0.49,0.56,1
PNTB_ECOLI,0.81,0.52,0.48,0.50,0.57,0.78,0.80,1
LNT_ECOLI,0.60,0.61,0.48,0.50,0.54,0.67,0.71,1
GLNH_ECOLI,0.63,0.86,0.48,0.50,0.39,0.47,0.34,1
MALF_ECOLI,0.63,0.54,0.48,0.50,0.65,0.79,0.81,1
G3P1_ECOLI,0.38,0.46,0.48,0.50,0.48,0.22,0.29,0
METR_ECOLI,0.52,0.57,0.48,0.50,0.42,0.47,0.54,0
GLNA_ECOLI,0.28,0.38,0.48,0.50,0.50,0.33,0.42,0
DDLB_ECOLI,0.53,0.38,0.48,0.50,0.44,0.26,0.36,0
CYDB_ECOLI,0.75,0.37,0.48,0.50,0.64,0.70,0.74,1
DSBA_ECOLI,0.71,0.71,0.48,0.50,0.40,0.54,0.39,1
FEPG_ECOLI,0.77,0.55,0.48,0.50,0.51,0.78,0.74,1
CADB_ECOLI,0.83,0.48,0.48,0.50,0.65,0.76,0.79,1
OTC2_ECOLI,0.48,0.42,0.48,0.50,0.45,0.25,0.35,0
LACY_ECOLI,0.71,0.40,0.48,0.50,0.71,0.70,0.74,1
PTFB_ECOLI,0.37,0.47,0.48,0.50,0.39,0.76,0.79,1
TREA_ECOLI,0.74,0.56,0.48,0.50,0.47,0.68,0.30,1
XYLE_ECOLI,0.69,0.39,0.48,0.50,0.57,0.76,0.79,1
SYK2_ECOLI,0.17,0.39,0.48,0.50,0.53,0.30,0.39,0
LYSR_ECOLI,0.44,0.56,0.48,0.50,0.50,0.46,0.54,0
MCP3_ECOLI,0.60,0.50,1.00,0.50,0.54,0.77,0.80,1
USHA_ECOLI,0.61,0.60,0.48,0.50,0.44,0.39,0.38,1
SYS_ECOLI,0.23,0.34,0.48,0.50,0.43,0.26,0.37,0
PTAA_ECOLI,0.59,0.56,0.48,0.50,0.55,0.80,0.82,1
GLYA_ECOLI,0.17,0.38,0.48,0.50,0.45,0.42,0.50,0
PTHA_ECOLI,0.41,0.43,0.48,0.50,0.50,0.24,0.25,0
CYOD_ECOLI,0.40,0.50,0.48,0.50,0.65,0.82,0.84,1
NLPE_ECOLI,0.71,0.46,1.00,0.50,0.52,0.59,0.30,1
OMPR_ECOLI,0.24,0.43,0.48,0.50,0.37,0.28,0.38,0
KDGL_ECOLI,0.33,0.45,0.48,0.50,0.45,0.88,0.89,1
NHAR_ECOLI,0.37,0.50,0.48,0.50,0.42,0.36,0.45,0
PTFA_ECOLI,0.34,0.46,0.48,0.50,0.52,0.35,0.44,0
PA1_ECOLI,0.68,0.63,0.48,0.50,0.73,0.40,0.30,1
AMY2_ECOLI,0.21,0.34,0.48,0.50,0.51,0.28,0.39,0
PROX_ECOLI,0.64,0.78,0.48,0.50,0.50,0.36,0.38,1
IF2_ECOLI,0.22,0.36,0.48,0.50,0.35,0.39,0.47,0
METC_ECOLI,0.24,0.43,0.48,0.50,0.54,0.52,0.59,0
SYC_ECOLI,0.35,0.34,0.48,0.50,0.46,0.30,0.27,0
EMRB_ECOLI,0.71,0.52,0.48,0.50,0.64,1.00,0.99,1
MALQ_ECOLI,0.52,0.36,0.48,0.50,0.41,0.28,0.38,0
TEHA_ECOLI,0.63,0.51,0.48,0.50,0.64,0.72,0.76,1
MOTA_ECOLI,0.76,0.41,0.48,0.50,0.50,0.59,0.62,1
PTGA_ECOLI,0.40,0.42,0.48,0.50,0.37,0.27,0.27,0
SYD_ECOLI,0.38,0.30,0.48,0.50,0.43,0.29,0.39,0
BCR_ECOLI,0.79,0.41,0.48,0.50,0.66,0.81,0.83,1
CYOA_ECOLI,0.70,0.39,1.00,0.50,0.51,0.82,0.84,1
PSTC_ECOLI,0.58,0.34,0.48,0.50,0.56,0.87,0.81,1
RIMI_ECOLI,0.24,0.57,0.48,0.50,0.63,0.34,0.43,0
YCEE_ECOLI,0.52,0.54,0.48,0.50,0.62,0.76,0.79,1
APT_ECOLI,0.20,0.44,0.48,0.50,0.46,0.51,0.57,0
CYOE_ECOLI,0.67,0.37,0.48,0.50,0.54,0.64,0.68,1
FECB_ECOLI,0.68,0.82,0.48,0.50,0.38,0.65,0.56,1
PHOB_ECOLI,0.41,0.43,0.48,0.50,0.45,0.31,0.41,0
ASG2_ECOLI,0.73,0.78,0.48,0.50,0.58,0.51,0.31,1
ECPD_ECOLI,0.64,0.72,0.48,0.50,0.49,0.42,0.19,1
IPYR_ECOLI,0.47,0.47,0.48,0.50,0.22,0.16,0.26,0
DCTA_ECOLI,0.73,0.36,0.48,0.50,0.53,0.91,0.92,1
FTSN_ECOLI,0.00,0.51,0.48,0.50,0.35,0.67,0.44,1
ADI_ECOLI,0.23,0.32,0.48,0.50,0.55,0.25,0.35,0
CHEZ_ECOLI,0.41,0.57,0.48,0.50,0.39,0.21,0.32,0
NIRD_ECOLI,0.44,0.42,0.48,0.50,0.42,0.25,0.20,0
AROP_ECOLI,0.43,0.40,0.48,0.50,0.58,0.75,0.78,1
PTOA_ECOLI,0.35,0.51,0.48,0.50,0.61,0.71,0.74,1
NADA_ECOLI,0.26,0.26,0.48,0.50,0.34,0.25,0.35,0
EFG_ECOLI,0.40,0.29,0.48,0.50,0.42,0.35,0.44,0
ASG1_ECOLI,0.42,0.24,0.48,0.50,0.57,0.27,0.37,0
PTTB_ECOLI,0.31,0.44,0.48,0.50,0.50,0.79,0.82,1
NLPA_ECOLI,0.75,0.55,1.00,1.00,0.40,0.47,0.30,1
PTHB_ECOLI,0.36,0.47,0.48,0.50,0.51,0.69,0.72,1
LAMB_ECOLI,0.67,0.88,0.48,0.50,0.73,0.50,0.25,1
FEPA_ECOLI,0.64,0.57,0.48,0.50,0.70,0.33,0.26,1
PEPE_ECOLI,0.41,0.48,0.48,0.50,0.51,0.44,0.51,0
GABP_ECOLI,0.47,0.59,0.48,0.50,0.52,0.76,0.79,1
SYV_ECOLI,0.00,0.38,0.48,0.50,0.42,0.48,0.55,0
NFRC_ECOLI,0.44,0.51,0.48,0.50,0.47,0.26,0.36,0
DCP_ECOLI,0.43,0.37,0.48,0.50,0.53,0.35,0.44,0
POTE_ECOLI,0.63,0.65,0.48,0.50,0.66,0.67,0.71,1
DPPA_ECOLI,0.57,0.59,0.48,0.50,0.39,0.47,0.33,1
PHOR_ECOLI,0.61,0.52,0.48,0.50,0.54,0.67,0.52,1
CODB_ECOLI,0.29,0.47,0.48,0.50,0.71,0.65,0.69,1
MALM_ECOLI,0.74,0.47,0.48,0.50,0.50,0.57,0.42,1
OMPP_ECOLI,0.69,0.59,0.48,0.50,0.77,0.39,0.21,1
CAIT_ECOLI,0.69,0.43,0.48,0.50,0.59,0.74,0.77,1
CYNR_ECOLI,0.51,0.54,0.48,0.50,0.41,0.34,0.43,0
CPXA_ECOLI,0.79,0.36,0.48,0.50,0.46,0.82,0.70,1
PTBA_ECOLI,0.51,0.40,0.48,0.50,0.57,0.62,0.67,1
BTUR_ECOLI,0.25,0.48,0.48,0.50,0.44,0.17,0.29,0
TNAB_ECOLI,0.68,0.51,0.48,0.50,0.71,0.75,0.78,1
EXBB_ECOLI,0.47,0.55,0.48,0.50,0.58,0.71,0.75,1
MALE_ECOLI,0.64,0.84,0.48,0.50,0.37,0.45,0.40,1
YTFQ_ECOLI,0.74,0.74,0.48,0.50,0.31,0.53,0.52,1
GT_ECOLI,0.43,0.40,0.48,0.50,0.39,0.28,0.39,0
SUBI_ECOLI,0.62,0.83,0.48,0.50,0.46,0.36,0.40,1
PTDA_ECOLI,0.60,0.46,0.48,0.50,0.45,0.81,0.83,1
ATP6_ECOLI,0.27,0.35,0.48,0.50,0.51,0.77,0.79,1
DLDH_ECOLI,0.56,0.51,0.48,0.50,0.34,0.37,0.46,0
ALKH_ECOLI,0.67,0.39,0.48,0.50,0.36,0.38,0.46,0
