OMPC_ECOLI,0.73,0.84,0.48,0.50,0.86,0.58,0.29,1
EXBB_ECOLI,0.47,0.55,0.48,0.50,0.58,0.71,0.75,1
SYI_ECOLI,0.25,0.26,0.48,0.50,0.39,0.32,0.42,0
MCP3_ECOLI,0.60,0.50,1.00,0.50,0.54,0.77,0.80,1
HPRT_ECOLI,0.37,0.52,0.48,0.50,0.42,0.42,0.36,0
LIVJ_ECOLI,0.71,0.86,0.48,0.50,0.40,0.54,0.32,1
PTBA_ECOLI,0.51,0.40,0.48,0.50,0.57,0.62,0.67,1
EFG_ECOLI,0.40,0.29,0.48,0.50,0.42,0.35,0.44,0
DDLA_ECOLI,0.43,0.39,0.48,0.50,0.47,0.31,0.41,0
PTMA_ECOLI,0.39,0.41,0.48,0.50,0.52,0.72,0.75,1
SYY_ECOLI,0.30,0.44,0.48,0.50,0.49,0.22,0.33,0
PTTB_ECOLI,0.31,0.44,0.48,0.50,0.50,0.79,0.82,1
PEPE_ECOLI,0.41,0.48,0.48,0.50,0.51,0.44,0.51,0
NUPG_ECOLI,0.64,0.45,0.48,0.50,0.67,0.61,0.66,1
SYGB_ECOLI,0.25,0.51,0.48,0.50,0.37,0.42,0.50,0
FTSH_ECOLI,0.81,0.44,0.48,0.50,0.42,0.67,0.68,1
SUBI_ECOLI,0.62,0.83,0.48,0.50,0.46,0.36,0.40,1
NANT_ECOLI,0.20,0.46,0.48,0.50,0.57,0.78,0.81,1
POTE_ECOLI,0.63,0.65,0.48,0.50,0.66,0.67,0.71,1
UGPB_ECOLI,0.71,0.57,0.48,0.50,0.48,0.35,0.32,1
METR_ECOLI,0.52,0.57,0.48,0.50,0.42,0.47,0.54,0
RHAT_ECOLI,0.49,0.61,1.00,0.50,0.56,0.71,0.74,1
CHEA_ECOLI,0.25,0.40,0.48,0.50,0.46,0.44,0.52,0
FTSL_ECOLI,0.36,0.45,0.48,0.50,0.38,0.79,0.17,1
TYRP_ECOLI,0.86,0.55,0.48,0.50,0.63,0.81,0.83,1
GLPT_ECOLI,0.31,0.50,0.48,0.50,0.57,0.84,0.85,1
FTSN_ECOLI,0.00,0.51,0.48,0.50,0.35,0.67,0.44,1
IF2_ECOLI,0.22,0.36,0.48,0.50,0.35,0.39,0.47,0
ACKA_ECOLI,0.59,0.49,0.48,0.50,0.52,0.45,0.36,0
CYDA_ECOLI,0.55,0.47,0.48,0.50,0.57,0.78,0.80,1
CAIB_ECOLI,0.51,0.50,0.48,0.50,0.46,0.32,0.35,0
UBIC_ECOLI,0.30,0.37,0.48,0.50,0.43,0.18,0.30,0
ARAH_ECOLI,0.34,0.49,0.48,0.50,0.58,0.85,0.80,1
MOTA_ECOLI,0.76,0.41,0.48,0.50,0.50,0.59,0.62,1
BETT_ECOLI,0.52,0.39,0.48,0.50,0.65,0.71,0.73,1
DPPC_ECOLI,0.48,0.41,0.48,0.50,0.51,0.90,0.88,1
DHSC_ECOLI,0.48,0.45,0.48,0.50,0.60,0.78,0.80,1
PPB_ECOLI,0.68,0.67,0.48,0.50,0.49,0.40,0.34,1
PTHA_ECOLI,0.41,0.43,0.48,0.50,0.50,0.24,0.25,0
RHAR_ECOLI,0.51,0.46,0.48,0.50,0.58,0.31,0.41,0
SYK2_ECOLI,0.17,0.39,0.48,0.50,0.53,0.30,0.39,0
ASG2_ECOLI,0.73,0.78,0.48,0.50,0.58,0.51,0.31,1
CYOC_ECOLI,0.12,0.67,0.48,0.50,0.74,0.58,0.63,1
TOLQ_ECOLI,0.63,0.75,0.48,0.50,0.64,0.73,0.66,1
SYFA_ECOLI,0.41,0.51,0.48,0.50,0.58,0.20,0.31,0
PHOR_ECOLI,0.61,0.52,0.48,0.50,0.54,0.67,0.52,1
SLYD_ECOLI,0.47,0.28,0.48,0.50,0.56,0.20,0.25,0
DCTA_ECOLI,0.73,0.36,0.48,0.50,0.53,0.91,0.92,1
EMRB_ECOLI,0.71,0.52,0.48,0.50,0.64,1.00,0.99,1
PROB_ECOLI,0.40,0.46,0.48,0.50,0.52,0.49,0.56,0
UVRB_ECOLI,0.22,0.34,0.48,0.50,0.42,0.29,0.39,0
SYW_ECOLI,0.39,0.31,0.48,0.50,0.38,0.34,0.43,0
CN16_ECOLI,0.67,0.70,0.48,0.50,0.46,0.45,0.33,1
DCP_ECOLI,0.43,0.37,0.48,0.50,0.53,0.35,0.44,0
NRFF_ECOLI,0.70,0.71,0.48,0.50,0.42,0.84,0.85,1
HEM6_ECOLI,0.42,0.35,0.48,0.50,0.58,0.15,0.27,0
LYSR_ECOLI,0.44,0.56,0.48,0.50,0.50,0.46,0.54,0
PTR_ECOLI,0.76,0.73,0.48,0.50,0.44,0.39,0.39,1
NRFA_ECOLI,0.69,0.67,0.48,0.50,0.30,0.39,0.24,1
PTNA_ECOLI,0.35,0.37,0.48,0.50,0.30,0.34,0.43,0
RBSB_ECOLI,0.64,0.81,0.48,0.50,0.37,0.39,0.44,1
SYT_ECOLI,0.37,0.44,0.48,0.50,0.42,0.39,0.47,0
GLTS_ECOLI,0.58,0.60,0.48,0.50,0.59,0.73,0.76,1
RNC_ECOLI,0.26,0.50,0.48,0.50,0.44,0.32,0.41,0
AMY2_ECOLI,0.21,0.34,0.48,0.50,0.51,0.28,0.39,0
RNE_ECOLI,0.43,0.32,0.48,0.50,0.33,0.45,0.52,0
FECA_ECOLI,0.52,0.81,0.48,0.50,0.72,0.38,0.38,1
IF1_ECOLI,0.29,0.30,0.48,0.50,0.45,0.03,0.17,0
SECF_ECOLI,0.11,0.50,0.48,0.50,0.58,0.72,0.68,1
SOXS_ECOLI,0.32,0.33,0.48,0.50,0.60,0.06,0.20,0
PHOB_ECOLI,0.41,0.43,0.48,0.50,0.45,0.31,0.41,0
TOLB_ECOLI,0.69,0.65,0.48,0.50,0.63,0.48,0.41,1
AAS_ECOLI,0.44,0.52,0.48,0.50,0.43,0.47,0.54,1
RND_ECOLI,0.44,0.49,0.48,0.50,0.39,0.38,0.40,0
PTCB_ECOLI,0.53,0.42,0.48,0.50,0.16,0.29,0.39,0
SYR_ECOLI,0.40,0.46,0.48,0.50,0.42,0.35,0.44,0
DPPB_ECOLI,0.64,0.46,0.48,0.50,0.48,0.73,0.76,1
SYD_ECOLI,0.38,0.30,0.48,0.50,0.43,0.29,0.39,0
NFRC_ECOLI,0.44,0.51,0.48,0.50,0.47,0.26,0.36,0
SYL_ECOLI,0.04,0.31,0.48,0.50,0.41,0.29,0.39,0
EFTS_ECOLI,0.24,0.35,0.48,0.50,0.31,0.19,0.31,0
NHAB_ECOLI,0.70,0.46,0.48,0.50,0.56,0.78,0.73,1
LLDP_ECOLI,0.66,0.53,0.48,0.50,0.59,0.66,0.66,1
NMPC_ECOLI,0.67,0.84,0.48,0.50,0.74,0.54,0.37,1
CYNR_ECOLI,0.51,0.54,0.48,0.50,0.41,0.34,0.43,0
MALE_ECOLI,0.64,0.84,0.48,0.50,0.37,0.45,0.40,1
DLDH_ECOLI,0.56,0.51,0.48,0.50,0.34,0.37,0.46,0
HTRA_ECOLI,0.63,0.71,0.48,0.50,0.60,0.40,0.39,1
METK_ECOLI,0.25,0.37,0.48,0.50,0.41,0.33,0.42,0
MOTB_ECOLI,0.30,0.51,0.48,0.50,0.42,0.61,0.34,1
FHUE_ECOLI,0.60,0.76,1.00,0.50,0.77,0.59,0.52,1
SECE_ECOLI,0.48,0.49,0.48,0.50,0.52,0.77,0.71,1
DSBD_ECOLI,0.76,0.71,0.48,0.50,0.50,0.71,0.75,1
FEPG_ECOLI,0.77,0.55,0.48,0.50,0.51,0.78,0.74,1
FES_ECOLI,0.32,0.42,0.48,0.50,0.35,0.28,0.38,0
NLPE_ECOLI,0.71,0.46,1.00,0.50,0.52,0.59,0.30,1
CYSP_ECOLI,0.67,0.61,0.48,0.50,0.51,0.37,0.38,1
UVRC_ECOLI,0.44,0.35,0.48,0.50,0.44,0.52,0.59,0
MCP1_ECOLI,0.86,0.39,0.48,0.50,0.59,0.89,0.90,1
BCR_ECOLI,0.79,0.41,0.48,0.50,0.66,0.81,0.83,1
GT_ECOLI,0.43,0.40,0.48,0.50,0.39,0.28,0.39,0
EMRA_ECOLI,0.06,0.61,0.48,0.50,0.49,0.92,0.37,1
OMPF_ECOLI,0.75,0.76,0.48,0.50,0.83,0.57,0.30,1
UHPB_ECOLI,0.79,0.54,0.48,0.50,0.50,0.66,0.68,1
GLNH_ECOLI,0.63,0.86,0.48,0.50,0.39,0.47,0.34,1
UGPQ_ECOLI,0.26,0.40,0.48,0.50,0.36,0.26,0.37,0
PHOH_ECOLI,0.29,0.47,0.48,0.50,0.41,0.23,0.34,0
MALM_ECOLI,0.74,0.47,0.48,0.50,0.50,0.57,0.42,1
FHUA_ECOLI,0.63,0.69,0.48,0.50,0.65,0.41,0.28,1
KAD_ECOLI,0.54,0.47,0.48,0.50,0.28,0.33,0.42,0
NADA_ECOLI,0.26,0.26,0.48,0.50,0.34,0.25,0.35,0
CFA_ECOLI,0.22,0.43,0.48,0.50,0.48,0.16,0.28,0
SYA_ECOLI,0.34,0.35,0.48,0.50,0.51,0.49,0.56,0
ASG1_ECOLI,0.42,0.24,0.48,0.50,0.57,0.27,0.37,0
PFLA_ECOLI,0.44,0.28,0.48,0.50,0.43,0.27,0.37,0
CYOE_ECOLI,0.67,0.37,0.48,0.50,0.54,0.64,0.68,1
PROX_ECOLI,0.64,0.78,0.48,0.50,0.50,0.36,0.38,1
SLP_ECOLI,0.68,0.49,1.00,0.50,0.62,0.55,0.28,1
TREA_ECOLI,0.74,0.56,0.48,0.50,0.47,0.68,0.30,1
CYPH_ECOLI,0.67,0.81,0.48,0.50,0.54,0.49,0.23,1
LEP_ECOLI,0.78,0.44,0.48,0.50,0.45,0.73,0.68,1
PTAA_ECOLI,0.59,0.56,0.48,0.50,0.55,0.80,0.82,1
RIMJ_ECOLI,0.38,0.26,0.48,0.50,0.54,0.16,0.28,0
