a,t,f,0,f,g,00120,0,0
a,t,f,0,f,s,00368,0,0
b,t,t,06,f,g,00000,367,1
b,f,f,0,f,g,00200,70,0
a,f,f,0,t,g,00280,0,0
b,f,t,02,f,g,00000,351,0
b,t,t,11,t,g,00290,284,1
b,f,f,0,f,g,00460,16,0
b,t,f,0,t,g,00360,0,1
b,t,t,08,t,g,00303,3290,1
a,f,f,0,f,g,00144,0,0
a,f,f,0,f,g,00000,390,0
b,f,f,0,t,g,00132,2,0
b,f,f,0,t,g,00140,2,0
b,t,f,0,t,g,00164,400,0
b,t,f,0,t,g,00000,0,1
b,f,t,01,f,g,00000,22,0
a,t,f,0,f,g,00000,0,1
a,f,t,02,t,g,00200,4,0
b,f,t,01,t,g,00352,112,0
a,t,t,14,f,g,00000,2200,1
b,f,f,0,f,g,00220,140,0
b,f,f,0,f,g,00210,687,0
b,t,t,16,f,g,00117,1210,1
b,t,f,0,f,s,00040,0,1
a,t,f,0,t,g,00370,0,1
b,f,t,01,t,g,00100,3,0
b,f,t,01,t,g,00460,68,0
b,f,f,0,f,s,00200,0,0
a,f,f,0,t,g,00380,0,0
a,f,f,0,f,g,00000,0,0
b,f,f,0,t,s,00420,0,0
b,t,t,01,t,g,00280,2000,1
a,f,f,0,f,g,00280,13,0
b,f,f,0,f,g,00160,10,0
b,f,t,01,f,g,00080,21,0
b,f,f,0,f,g,00160,0,0
a,t,f,0,t,g,00252,2197,0
b,t,f,0,t,g,00102,639,1
b,t,f,0,f,s,00288,0,0
b,f,f,0,f,g,00160,1,0
a,t,t,05,t,g,00099,500,1
a,t,t,08,f,g,00000,6590,1
b,f,f,0,f,g,00100,2,0
b,f,f,0,f,g,00176,537,0
b,f,f,0,t,g,00100,1212,0
a,t,t,01,t,g,00371,0,1
a,f,f,0,f,g,00200,1000,0
a,t,t,02,f,g,00088,591,1
a,t,t,03,f,g,00100,6,1
a,f,t,03,f,g,00000,33,0
b,f,f,0,f,g,00160,25,0
b,f,f,0,t,g,00320,0,0
b,t,t,10,t,g,00000,0,1
b,t,t,07,f,g,00080,2954,1
b,f,f,0,t,g,00300,2,0
b,f,f,0,f,g,00200,0,0
b,f,t,01,t,g,00400,9,0
a,t,t,02,t,g,00519,1704,1
b,t,f,0,t,g,00680,0,0
b,f,f,0,t,g,00290,6,1
b,t,t,06,f,g,00381,168,1
b,f,f,0,t,g,00340,0,0
b,t,t,07,t,g,00300,5,0
b,f,f,0,f,g,00550,0,0
a,f,f,0,f,g,00340,0,0
a,f,f,0,t,g,00240,117,0
a,t,f,0,t,g,00100,27,0
b,f,f,0,t,g,00130,0,0
a,f,f,0,t,g,00073,0,0
a,t,t,16,f,g,00120,2079,1
b,t,t,08,t,g,00144,7,1
a,f,f,0,f,g,00164,0,1
b,f,f,0,t,g,00292,0,0
b,t,f,0,t,g,00000,0,1
a,t,t,05,t,g,00120,0,1
b,f,f,0,f,g,00200,3,0
b,f,f,0,f,g,00120,5,0
a,f,f,0,t,g,00120,809,0
b,t,t,11,f,g,00000,1200,1
b,t,t,09,f,g,00060,396,1
b,f,f,0,t,g,00100,4208,0
b,f,f,0,t,s,00280,0,0
b,f,f,0,f,g,00000,2690,1
b,f,t,02,t,g,00174,3,0
a,f,f,0,f,g,00120,0,0
b,f,f,0,f,s,00300,0,0
a,t,t,06,f,g,00043,560,1
b,t,f,0,t,g,00487,500,1
b,t,f,0,t,g,00164,31285,1
b,f,f,0,f,g,00180,4,0
a,t,t,04,f,g,00380,500,1
b,f,f,0,t,g,00000,350,0
a,t,f,0,t,g,00160,5860,1
b,t,t,02,t,g,00520,2000,1
b,t,t,12,t,g,00408,1000,1
b,t,t,02,t,g,00120,5,0
b,t,t,02,f,g,00120,300,1
b,f,f,0,f,g,00216,0,1
b,t,t,09,t,g,00000,1000,1
a,f,f,0,f,g,00220,5,0
a,f,f,0,f,g,00086,0,0
b,t,f,0,t,g,00024,2028,1
b,t,t,06,f,g,00160,2072,1
b,t,t,03,f,g,00260,15108,1
a,f,t,06,t,g,00240,35,0
b,f,t,11,f,s,00000,0,0
b,f,t,01,f,g,00000,6,0
b,f,f,0,f,g,00280,204,0
b,t,f,0,t,g,00140,0,0
b,t,t,07,t,g,00022,0,1
b,t,f,0,f,g,00188,0,0
b,f,t,02,f,g,00225,500,0
b,t,f,0,t,g,00239,200,1
b,t,t,14,f,g,00060,158,1
b,t,t,01,t,g,00000,0,1
b,f,f,0,f,g,00100,0,0
b,f,t,05,f,g,00176,146,0
a,f,f,0,f,g,00480,0,0
a,t,f,0,f,g,00100,0,1
b,f,t,02,t,g,00160,587,0
b,f,f,0,f,g,00140,4,0
b,t,t,11,t,g,00434,35,1
b,f,f,0,f,g,00145,0,0
b,f,f,0,t,s,00500,1,1
a,f,f,0,f,g,00160,0,0
b,t,f,0,f,g,00140,0,0
b,t,f,0,f,g,00260,200,1
a,f,f,0,f,g,00200,456,0
b,f,f,0,t,s,00080,0,0
b,f,f,0,t,g,00232,200,0
b,t,f,0,f,g,00422,200,1
b,t,t,07,t,g,00100,809,1
a,t,t,02,f,g,00100,0,1
b,t,t,03,t,g,00329,0,0
a,t,f,0,t,g,00000,0,1
a,t,f,0,f,g,00440,11177,1
b,t,t,11,t,g,00060,2184,1
a,f,f,0,t,s,00100,0,0
a,f,f,0,t,s,00240,0,0
a,f,t,01,f,g,00108,98,0
b,f,f,0,t,g,00232,113,1
b,t,f,0,t,s,00420,0,0
a,t,t,12,t,g,00120,567,1
b,f,f,0,f,g,00300,0,0
a,t,t,23,t,g,00455,1236,1
b,t,t,01,t,g,00432,8000,1
b,f,f,0,f,g,00108,7,0
b,t,f,0,f,g,00560,0,0
b,t,t,02,t,g,00075,0,0
b,f,f,0,f,g,00216,0,0
a,f,f,0,f,g,00280,1,0
b,f,f,0,t,g,00309,2,0
b,f,f,0,t,g,00120,475,0
a,t,t,07,t,g,00000,3065,1
b,f,t,04,f,g,00160,8,0
b,t,t,03,f,g,00000,0,1
b,f,t,01,t,g,00280,80,0
b,t,t,01,f,g,00050,1187,1
a,f,f,0,t,g,00180,1062,0
a,f,f,0,f,g,00000,0,0
a,t,t,10,f,g,00080,990,0
a,f,t,01,t,g,00040,154,0
a,t,t,09,t,g,00181,0,1
a,t,t,03,t,g,00145,0,1
b,f,t,02,t,g,00200,7,0
b,f,f,0,f,g,00240,1,0
a,t,f,0,f,g,00240,0,1
b,t,t,01,f,g,00260,800,1
a,t,t,05,f,g,00220,2503,1
b,f,t,02,f,g,00017,1,0
b,f,f,0,f,g,00060,100,0
b,f,f,0,t,g,00431,0,1
b,t,t,06,f,g,00121,0,1
b,f,t,02,t,g,00720,0,0
b,t,t,11,t,g,00030,300,1
b,f,f,0,t,s,00280,0,0
b,t,t,07,f,g,00000,3065,1
a,f,t,01,t,g,00200,1,0
b,t,t,01,f,g,00100,150,1
a,t,f,0,t,g,00268,0,0
b,t,f,0,f,g,00120,2206,1
b,t,t,01,t,g,00395,20,1
b,t,f,0,t,g,00260,1065,1
b,t,t,07,t,g,00096,5124,1
b,t,f,0,f,g,00000,3000,1
b,t,f,0,t,g,00280,0,1
a,t,f,0,t,g,00000,0,1
b,t,t,11,t,g,00200,3000,1
a,t,t,04,f,g,00000,321,1
a,t,f,0,t,g,00160,0,0
b,t,f,0,f,g,00180,0,0
b,f,f,0,t,s,00400,0,0
b,f,f,0,f,g,00140,0,0
b,f,f,0,t,s,00000,0,0
a,f,f,0,f,g,00300,44,1
b,t,f,0,f,g,00000,5298,1
b,t,t,01,t,g,00088,2000,1
b,t,t,12,t,g,00093,0,1
b,f,f,0,f,g,00240,3,0
a,t,t,05,t,g,00140,5,0
a,t,t,14,f,g,00000,3376,1
b,f,t,04,f,g,00045,1,0
b,f,f,0,t,g,00231,0,0
b,f,f,0,t,g,00720,0,0
b,t,f,0,t,g,00060,400,1
a,f,f,0,f,s,00160,0,0
b,f,f,0,f,g,00170,179,0
b,f,f,0,f,g,00454,50,0
a,t,f,0,f,g,00080,1349,1
b,t,t,03,t,g,00396,0,1
b,t,t,20,f,g,00152,130,0
b,t,t,03,f,g,00200,1391,1
a,t,f,0,t,g,00440,0,0
b,f,f,0,f,g,00465,150,0
b,t,t,08,f,g,00320,0,1
a,t,t,03,t,g,00156,0,1
b,t,t,01,f,g,00200,300,1
a,t,f,0,f,g,00320,0,0
a,t,t,11,f,g,00000,456,1
b,f,t,01,f,g,00420,283,0
a,f,f,0,f,g,00260,0,0
b,f,f,0,f,g,00100,0,0
b,f,f,0,f,g,00000,12,0
b,t,t,05,t,g,00060,58,1
b,t,t,07,t,g,00340,4071,1
a,t,f,0,t,g,00228,0,1
b,t,f,0,f,g,00120,0,0
b,f,t,02,f,g,00320,1300,0
a,f,f,0,f,g,00180,0,0
b,t,t,02,t,g,00120,1000,1
a,f,f,0,t,s,00300,0,1
b,f,f,0,t,g,00120,0,0
a,t,t,11,t,g,00440,6,1
b,f,t,02,f,g,00000,5552,0
b,t,t,03,f,g,00200,1000,1
b,f,t,03,f,g,00350,769,0
b,f,f,0,f,g,00100,0,0
a,f,f,0,f,g,00080,484,0
a,t,t,06,t,g,00000,1260,1
b,t,t,14,f,g,00240,4607,1
b,f,f,0,t,g,00280,0,0
b,t,f,0,t,g,00350,0,1
b,t,t,09,f,g,00399,827,1
a,f,f,0,t,g,00180,50,0
a,t,f,0,t,g,00000,4000,1
b,t,t,01,t,g,00000,109,1
b,t,f,0,t,g,00160,0,1
b,t,t,05,f,g,00000,0,1
b,f,f,0,f,g,00280,750,0
b,t,t,03,f,g,00000,0,1
b,f,f,0,t,g,00112,6,0
a,t,f,0,f,g,00280,824,1
b,f,f,0,f,g,00100,0,0
a,t,t,07,t,g,00000,0,1
a,t,f,0,f,g,00100,960,1
b,t,t,12,f,g,00000,790,1
b,t,t,11,f,g,00380,2732,1
a,t,f,0,t,g,00171,0,0
a,t,t,14,f,g,00000,1602,1
b,f,f,0,t,g,00120,1,0
b,t,f,0,t,g,00000,0,0
b,f,t,01,f,g,00070,6,0
a,t,t,01,f,g,00070,0,1
a,f,f,0,f,g,00160,0,0
a,t,t,01,f,g,00232,100,1
b,f,f,0,f,g,00360,0,0
b,f,f,0,t,g,00640,4000,0
b,f,t,01,f,g,00096,19,0
b,f,f,0,t,g,00360,1000,0
b,f,f,0,t,s,00252,0,0
a,f,f,0,f,g,00160,20,0
b,t,t,67,t,g,00140,258,1
a,f,f,0,t,g,00000,4,0
b,t,t,03,t,g,00380,0,1
b,t,f,0,t,g,00393,0,1
b,f,f,0,t,p,00450,100000,1
a,t,t,07,f,g,00000,3000,1
b,f,f,0,f,g,00180,0,0
a,t,t,04,f,s,00080,0,1
b,t,t,07,f,g,00150,1270,1
a,t,t,01,f,g,00120,11,1
b,t,t,03,t,g,00000,582,1
a,f,f,0,t,g,00276,1,0
b,t,f,0,f,s,00230,0,1
b,f,f,0,t,g,00300,67,0
a,t,t,07,t,g,00140,2384,1
a,t,t,03,t,g,00000,0,1
b,t,t,03,t,g,00370,560,1
a,f,f,0,f,g,00280,0,0
b,t,f,0,t,g,00240,0,0
b,t,f,0,f,s,00300,0,1
b,t,t,09,f,g,00056,742,1
b,t,t,01,t,g,00515,500,1
b,f,f,0,f,g,00600,0,0
a,f,f,0,f,g,00000,50,0
b,f,f,0,t,g,00160,0,0
b,f,f,0,f,g,00160,1058,0
b,t,f,0,t,g,00200,100,0
b,t,t,05,t,g,00168,0,1
b,f,f,0,f,g,00060,0,0
b,t,t,05,t,g,00160,5777,1
a,t,t,06,t,g,00040,600,1
b,f,f,0,f,g,00168,0,0
b,f,f,0,f,g,00228,0,0
b,f,f,0,t,g,00180,1,0
b,t,f,0,t,s,00100,0,1
a,f,f,0,f,g,00000,0,0
b,t,t,12,t,g,00583,713,1
b,f,f,0,t,g,00440,4500,0
b,f,f,0,t,s,00240,0,0
a,t,t,05,t,g,00000,560,1
b,f,f,0,f,g,00000,1000,0
a,f,t,02,t,g,00200,394,0
b,f,f,0,t,g,00000,0,0
b,t,t,08,f,g,00330,1200,1
b,f,f,0,f,g,00120,0,0
b,t,f,0,f,g,00100,0,1
a,t,t,11,f,g,00000,3000,1
b,f,f,0,f,g,00150,8,1
b,t,f,0,f,s,00000,0,1
b,t,t,11,f,g,00080,0,1
a,t,f,0,t,g,00491,0,1
b,f,f,0,t,s,00340,0,0
b,t,t,10,t,g,00132,28,0
a,t,t,11,f,g,00080,99,1
b,f,t,02,t,g,00180,173,0
a,t,f,0,f,g,00160,150,1
b,f,f,0,t,s,00711,0,1
b,f,f,0,f,g,00100,0,0
b,f,f,0,f,g,00320,13,0
b,f,f,0,t,s,00320,0,0
a,t,t,11,t,g,00000,1400,1
a,t,f,0,f,g,00000,13212,1
b,t,t,06,f,g,00080,0,1
b,t,t,06,t,g,00470,0,1
a,f,t,01,t,g,00240,4,0
b,f,f,0,f,s,00200,0,0
a,t,t,02,f,g,00000,0,1
a,f,t,10,f,g,00200,18,0
b,t,f,0,t,g,00443,0,0
b,t,t,01,t,g,00080,300,1
a,t,t,11,t,g,00000,0,1
b,t,f,0,t,g,00070,0,1
b,t,t,01,t,g,00120,0,1
b,f,f,0,t,g,00120,0,0
b,t,f,0,t,g,00000,0,1
b,t,f,0,t,g,00000,0,1
b,t,t,06,t,g,00000,1000,1
a,f,t,01,f,g,00092,300,0
b,f,f,0,f,g,00080,0,0
b,f,f,0,f,g,00000,316,0
b,f,f,0,t,g,00136,1,0
b,f,f,0,t,s,00200,0,0
a,t,t,04,f,g,00050,1465,1
a,t,f,0,f,g,00100,0,1
b,t,f,0,t,g,00260,0,0
b,t,f,0,f,g,00080,0,1
b,t,t,01,f,g,00160,0,0
a,t,t,01,f,g,00333,892,1
b,t,t,02,f,g,00000,38,0
b,f,f,0,f,g,00132,0,0
a,t,t,03,t,g,00100,50,0
a,t,t,05,t,g,00300,1430,1
b,f,f,0,t,g,00100,0,0
b,f,f,0,f,s,00000,0,0
a,f,f,0,f,g,00080,42,0
b,f,f,0,f,g,00120,0,0
a,f,f,0,f,g,00260,246,0
b,f,f,0,f,g,00080,350,0
a,t,t,04,t,g,00080,500,1
a,t,f,0,t,g,00000,300,1
a,t,f,0,f,g,00340,0,1
b,t,t,01,t,g,00180,18027,1
b,t,t,06,f,g,00220,948,1
a,f,t,01,f,g,00000,10,0
b,f,f,0,f,g,00000,0,0
b,f,f,0,t,g,00221,0,0
b,t,t,02,f,g,00260,500,1
b,t,f,0,f,g,00112,0,0
b,t,t,04,t,g,00200,0,1
a,f,t,12,t,g,00129,3,0
a,f,t,10,t,g,00000,10,0
b,f,f,0,f,g,00160,0,0
b,f,t,02,t,g,00160,41,0
b,t,t,20,f,g,00000,15000,1
b,t,f,0,t,s,00020,0,1
b,f,f,0,f,g,00120,0,0
b,t,t,10,t,g,00320,0,1
b,f,f,0,t,g,00120,67,0
b,f,f,0,f,g,00110,0,0
b,f,f,0,t,s,00140,0,0
a,f,t,06,f,g,00000,200,0
b,f,f,0,t,g,00000,0,0
b,t,t,09,f,g,00000,0,1
b,t,t,02,f,g,00274,610,1
b,f,f,0,f,s,00028,0,0
b,t,t,03,f,g,00311,300,1
b,t,t,05,t,g,00312,0,1
b,t,f,0,f,s,00000,0,0
b,t,t,16,f,g,00000,5000,1
b,f,t,01,f,g,00120,1,0
b,t,t,01,f,g,00202,0,1
a,f,f,0,t,g,00000,0,0
b,f,f,0,f,g,00000,0,0
b,t,f,0,f,s,00200,0,0
b,t,f,0,f,s,00280,0,0
b,t,f,0,f,g,00000,0,1
b,f,f,0,f,s,00080,0,0
b,t,f,0,f,g,00000,0,1
b,t,t,02,f,g,00420,7,1
b,t,f,0,f,g,00000,200,0
b,t,t,08,f,g,00100,375,1
b,f,f,0,f,g,00200,40,1
b,t,t,03,t,g,00312,150,1
b,f,f,0,f,g,00140,722,0
b,f,f,0,t,g,00140,1110,0
a,f,f,0,t,g,00154,32,0
a,t,t,15,f,g,00000,247,1
b,t,f,0,t,g,00100,20,0
b,f,f,0,t,g,00060,0,0
b,t,t,05,t,g,00100,3,1
a,t,t,01,f,g,00220,19,1
a,f,f,0,f,g,00132,0,0
a,t,t,04,f,g,00000,99,1
b,f,f,0,f,g,00000,0,1
a,t,t,07,f,g,00129,3257,1
b,f,f,0,f,g,00000,0,0
b,f,f,0,f,g,00280,364,0
a,f,f,0,t,g,00180,0,0
b,t,t,01,f,g,00180,20,0
b,f,f,0,t,g,00356,0,0
b,f,f,0,t,g,00160,40,0
b,f,t,01,f,g,00272,444,0
b,f,f,0,f,g,00000,286,0
a,f,t,01,f,g,00160,126,0
a,t,t,06,f,g,00375,51100,1
a,f,f,0,f,g,00160,0,0
b,f,f,0,t,g,00000,17,0
b,t,f,0,t,g,00000,225,0
a,f,f,0,f,g,00320,5,0
b,f,f,0,t,g,00128,0,1
b,t,t,17,f,g,00200,1208,1
b,t,f,0,t,g,00260,0,1
b,f,f,0,f,g,00120,1,0
b,f,f,0,f,g,00200,0,0
b,f,t,02,t,g,00369,1,0
b,t,t,14,f,g,00383,1344,1
a,f,t,01,t,g,00272,108,0
b,t,f,0,f,g,00180,314,1
b,t,t,09,f,g,00250,730,1
b,t,f,0,f,g,00349,23,1
b,f,f,0,f,g,00280,204,0
b,f,f,0,f,g,00128,1,0
b,t,t,12,t,g,00410,2510,1
b,t,f,0,t,g,00225,0,1
b,f,f,0,f,g,00100,0,1
b,t,t,06,t,g,00360,1332,1
a,f,f,0,f,s,00000,0,0
b,f,f,0,t,g,00080,0,0
