METK_ECOLI,0.25,0.37,0.48,0.50,0.41,0.33,0.42,0
RND_ECOLI,0.44,0.49,0.48,0.50,0.39,0.38,0.40,0
LSPA_ECOLI,0.83,0.37,0.48,0.50,0.61,0.71,0.74,1
PHOB_ECOLI,0.41,0.43,0.48,0.50,0.45,0.31,0.41,0
ADI_ECOLI,0.23,0.32,0.48,0.50,0.55,0.25,0.35,0
PTHP_ECOLI,0.30,0.45,0.48,0.50,0.36,0.21,0.32,0
SECD_ECOLI,0.88,0.42,0.48,0.50,0.52,0.73,0.75,1
PTBA_ECOLI,0.51,0.40,0.48,0.50,0.57,0.62,0.67,1
UGPQ_ECOLI,0.26,0.40,0.48,0.50,0.36,0.26,0.37,0
FTSQ_ECOLI,0.10,0.49,0.48,0.50,0.41,0.67,0.21,1
CRED_ECOLI,0.78,0.33,0.48,0.50,0.57,0.77,0.79,1
PTCB_ECOLI,0.53,0.42,0.48,0.50,0.16,0.29,0.39,0
FABB_ECOLI,0.65,0.47,0.48,0.50,0.59,0.30,0.40,0
PMBA_ECOLI,0.34,0.55,0.48,0.50,0.58,0.31,0.41,0
MALQ_ECOLI,0.52,0.36,0.48,0.50,0.41,0.28,0.38,0
GLPD_ECOLI,0.61,0.45,0.48,0.50,0.48,0.35,0.41,0
IPYR_ECOLI,0.47,0.47,0.48,0.50,0.22,0.16,0.26,0
MURF_ECOLI,0.35,0.48,0.48,0.50,0.56,0.40,0.48,0
TEHA_ECOLI,0.63,0.51,0.48,0.50,0.64,0.72,0.76,1
ACEK_ECOLI,0.56,0.40,0.48,0.50,0.49,0.37,0.46,0
DCTA_ECOLI,0.73,0.36,0.48,0.50,0.53,0.91,0.92,1
XGPT_ECOLI,0.27,0.42,0.48,0.50,0.37,0.38,0.43,0
POTD_ECOLI,0.63,0.80,0.48,0.50,0.46,0.31,0.29,1
G3P2_ECOLI,0.33,0.45,0.48,0.50,0.52,0.32,0.41,0
SECY_ECOLI,0.31,0.36,0.48,0.50,0.58,0.94,0.94,1
NADA_ECOLI,0.26,0.26,0.48,0.50,0.34,0.25,0.35,0
KEFC_ECOLI,0.63,0.42,0.48,0.50,0.48,0.77,0.80,1
SECF_ECOLI,0.11,0.50,0.48,0.50,0.58,0.72,0.68,1
FECA_ECOLI,0.52,0.81,0.48,0.50,0.72,0.38,0.38,1
ARAH_ECOLI,0.34,0.49,0.48,0.50,0.58,0.85,0.80,1
CHEA_ECOLI,0.25,0.40,0.48,0.50,0.46,0.44,0.52,0
FADL_ECOLI,0.78,0.68,0.48,0.50,0.83,0.40,0.29,1
OMPP_ECOLI,0.69,0.59,0.48,0.50,0.77,0.39,0.21,1
SPEA_ECOLI,0.29,0.39,0.48,0.50,0.52,0.40,0.48,1
RIMJ_ECOLI,0.38,0.26,0.48,0.50,0.54,0.16,0.28,0
FHUE_ECOLI,0.60,0.76,1.00,0.50,0.77,0.59,0.52,1
CAIT_ECOLI,0.69,0.43,0.48,0.50,0.59,0.74,0.77,1
YCEE_ECOLI,0.52,0.54,0.48,0.50,0.62,0.76,0.79,1
ENVZ_ECOLI,0.72,0.46,0.48,0.50,0.51,0.66,0.70,1
FEPG_ECOLI,0.77,0.55,0.48,0.50,0.51,0.78,0.74,1
FES_ECOLI,0.32,0.42,0.48,0.50,0.35,0.28,0.38,0
RBSB_ECOLI,0.64,0.81,0.48,0.50,0.37,0.39,0.44,1
TSX_ECOLI,0.68,0.76,0.48,0.50,0.84,0.45,0.27,1
PTTB_ECOLI,0.31,0.44,0.48,0.50,0.50,0.79,0.82,1
PSTC_ECOLI,0.58,0.34,0.48,0.50,0.56,0.87,0.81,1
PTMA_ECOLI,0.39,0.41,0.48,0.50,0.52,0.72,0.75,1
NMPC_ECOLI,0.67,0.84,0.48,0.50,0.74,0.54,0.37,1
PEPE_ECOLI,0.41,0.48,0.48,0.50,0.51,0.44,0.51,0
CODB_ECOLI,0.29,0.47,0.48,0.50,0.71,0.65,0.69,1
LAMB_ECOLI,0.67,0.88,0.48,0.50,0.73,0.50,0.25,1
PNP_ECOLI,0.36,0.56,0.48,0.50,0.43,0.45,0.53,0
UHPB_ECOLI,0.79,0.54,0.48,0.50,0.50,0.66,0.68,1
MALM_ECOLI,0.74,0.47,0.48,0.50,0.50,0.57,0.42,1
EFTS_ECOLI,0.24,0.35,0.48,0.50,0.31,0.19,0.31,0
PTDA_ECOLI,0.60,0.46,0.48,0.50,0.45,0.81,0.83,1
THIK_ECOLI,0.17,0.52,0.48,0.50,0.49,0.37,0.46,0
CYSB_ECOLI,0.29,0.37,0.48,0.50,0.48,0.44,0.52,0
PFLA_ECOLI,0.44,0.28,0.48,0.50,0.43,0.27,0.37,0
FRDD_ECOLI,0.64,0.58,0.48,0.50,0.48,0.78,0.73,1
PHOR_ECOLI,0.61,0.52,0.48,0.50,0.54,0.67,0.52,1
DSBC_ECOLI,0.66,0.74,0.48,0.50,0.31,0.38,0.43,1
RHAR_ECOLI,0.51,0.46,0.48,0.50,0.58,0.31,0.41,0
DHSC_ECOLI,0.48,0.45,0.48,0.50,0.60,0.78,0.80,1
FEPB_ECOLI,0.70,0.64,0.48,0.50,0.47,0.51,0.47,1
NFRC_ECOLI,0.44,0.51,0.48,0.50,0.47,0.26,0.36,0
GLTS_ECOLI,0.58,0.60,0.48,0.50,0.59,0.73,0.76,1
CHEZ_ECOLI,0.41,0.57,0.48,0.50,0.39,0.21,0.32,0
SYK2_ECOLI,0.17,0.39,0.48,0.50,0.53,0.30,0.39,0
EMRA_ECOLI,0.06,0.61,0.48,0.50,0.49,0.92,0.37,1
PA1_ECOLI,0.68,0.63,0.48,0.50,0.73,0.40,0.30,1
DCP_ECOLI,0.43,0.37,0.48,0.50,0.53,0.35,0.44,0
CHEY_ECOLI,0.23,0.40,0.48,0.50,0.39,0.28,0.38,0
KDSA_ECOLI,0.51,0.37,0.48,0.50,0.35,0.36,0.45,0
MCP2_ECOLI,0.81,0.53,0.48,0.50,0.57,0.87,0.88,1
PNTA_ECOLI,0.33,0.37,0.48,0.50,0.46,0.65,0.69,1
MSBB_ECOLI,0.16,0.51,0.48,0.50,0.33,0.39,0.48,1
SYE_ECOLI,0.38,0.44,0.48,0.50,0.43,0.20,0.31,0
PFLB_ECOLI,0.29,0.41,0.48,0.50,0.48,0.38,0.46,0
GLPT_ECOLI,0.31,0.50,0.48,0.50,0.57,0.84,0.85,1
SYS_ECOLI,0.23,0.34,0.48,0.50,0.43,0.26,0.37,0
RODA_ECOLI,0.61,0.66,0.48,0.50,0.46,0.87,0.88,1
CYSP_ECOLI,0.67,0.61,0.48,0.50,0.51,0.37,0.38,1
PHOH_ECOLI,0.29,0.47,0.48,0.50,0.41,0.23,0.34,0
SYR_ECOLI,0.40,0.46,0.48,0.50,0.42,0.35,0.44,0
PROB_ECOLI,0.40,0.46,0.48,0.50,0.52,0.49,0.56,0
SYGA_ECOLI,0.51,0.49,0.48,0.50,0.53,0.14,0.26,0
ECOT_ECOLI,0.67,0.81,0.48,0.50,0.25,0.42,0.25,1
RNE_ECOLI,0.43,0.32,0.48,0.50,0.33,0.45,0.52,0
ATKB_ECOLI,0.46,0.61,0.48,0.50,0.48,0.86,0.87,1
KAD_ECOLI,0.54,0.47,0.48,0.50,0.28,0.33,0.42,0
DAPD_ECOLI,0.21,0.51,0.48,0.50,0.50,0.32,0.41,0
XYLE_ECOLI,0.69,0.39,0.48,0.50,0.57,0.76,0.79,1
FTSL_ECOLI,0.36,0.45,0.48,0.50,0.38,0.79,0.17,1
THGA_ECOLI,0.27,0.30,0.48,0.50,0.71,0.28,0.39,0
PPA_ECOLI,0.69,0.59,0.48,0.50,0.46,0.44,0.52,1
FEPA_ECOLI,0.64,0.57,0.48,0.50,0.70,0.33,0.26,1
OTC2_ECOLI,0.48,0.42,0.48,0.50,0.45,0.25,0.35,0
CYPH_ECOLI,0.67,0.81,0.48,0.50,0.54,0.49,0.23,1
TBPA_ECOLI,0.56,0.54,0.48,0.50,0.43,0.37,0.30,1
AGP_ECOLI,0.74,0.49,0.48,0.50,0.42,0.54,0.36,1
CSPA_ECOLI,0.31,0.23,0.48,0.50,0.73,0.05,0.14,0
PT1_ECOLI,0.52,0.44,0.48,0.50,0.37,0.36,0.42,0
GABP_ECOLI,0.47,0.59,0.48,0.50,0.52,0.76,0.79,1
GLNP_ECOLI,0.49,0.42,0.48,0.50,0.53,0.79,0.81,1
SYQ_ECOLI,0.28,0.33,0.48,0.50,0.45,0.22,0.33,0
PTGB_ECOLI,0.58,0.55,0.48,0.50,0.57,0.70,0.74,1
PTHA_ECOLI,0.41,0.43,0.48,0.50,0.50,0.24,0.25,0
PROP_ECOLI,0.41,0.51,0.48,0.50,0.53,0.75,0.78,1
SYV_ECOLI,0.00,0.38,0.48,0.50,0.42,0.48,0.55,0
MOTA_ECOLI,0.76,0.41,0.48,0.50,0.50,0.59,0.62,1
OMPX_ECOLI,0.77,0.57,0.48,0.50,0.88,0.53,0.20,1
DHSD_ECOLI,0.54,0.49,0.48,0.50,0.40,0.87,0.88,1
AMY1_ECOLI,0.70,0.61,0.48,0.50,0.56,0.52,0.43,1
SYH_ECOLI,0.29,0.28,0.48,0.50,0.50,0.42,0.50,0
FHUA_ECOLI,0.63,0.69,0.48,0.50,0.65,0.41,0.28,1
PTFA_ECOLI,0.34,0.46,0.48,0.50,0.52,0.35,0.44,0
PSTA_ECOLI,0.34,0.67,0.48,0.50,0.52,0.76,0.79,1
ATKC_ECOLI,0.85,0.53,0.48,0.50,0.53,0.52,0.35,1
MASY_ECOLI,0.18,0.30,0.48,0.50,0.46,0.24,0.35,0
NANT_ECOLI,0.20,0.46,0.48,0.50,0.57,0.78,0.81,1
BETT_ECOLI,0.52,0.39,0.48,0.50,0.65,0.71,0.73,1
SYP_ECOLI,0.34,0.51,0.48,0.50,0.44,0.37,0.46,0
PTAA_ECOLI,0.59,0.56,0.48,0.50,0.55,0.80,0.82,1
LNT_ECOLI,0.60,0.61,0.48,0.50,0.54,0.67,0.71,1
SYFA_ECOLI,0.41,0.51,0.48,0.50,0.58,0.20,0.31,0
DSBB_ECOLI,0.50,0.66,0.48,0.50,0.31,0.92,0.92,1
AMY2_ECOLI,0.21,0.34,0.48,0.50,0.51,0.28,0.39,0
CN16_ECOLI,0.67,0.70,0.48,0.50,0.46,0.45,0.33,1
KUP_ECOLI,0.62,0.42,0.48,0.50,0.58,0.79,0.81,1
AAS_ECOLI,0.44,0.52,0.48,0.50,0.43,0.47,0.54,1
NLPA_ECOLI,0.75,0.55,1.00,1.00,0.40,0.47,0.30,1
G3P1_ECOLI,0.38,0.46,0.48,0.50,0.48,0.22,0.29,0
GT_ECOLI,0.43,0.40,0.48,0.50,0.39,0.28,0.39,0
LON_ECOLI,0.44,0.34,0.48,0.50,0.30,0.33,0.43,0
NHAB_ECOLI,0.70,0.46,0.48,0.50,0.56,0.78,0.73,1
LIVK_ECOLI,0.68,0.78,0.48,0.50,0.43,0.44,0.42,1
MULI_ECOLI,0.77,0.57,1.00,0.50,0.37,0.54,0.01,1
OMPR_ECOLI,0.24,0.43,0.48,0.50,0.37,0.28,0.38,0
SYT_ECOLI,0.37,0.44,0.48,0.50,0.42,0.39,0.47,0
GLPQ_ECOLI,0.63,0.83,0.48,0.50,0.40,0.39,0.19,1
SERC_ECOLI,0.49,0.43,0.48,0.50,0.49,0.30,0.40,0
KGTP_ECOLI,0.45,0.40,0.48,0.50,0.61,0.74,0.77,1
DHG_ECOLI,0.84,0.44,0.48,0.50,0.48,0.71,0.74,1
TYRP_ECOLI,0.86,0.55,0.48,0.50,0.63,0.81,0.83,1
MCP1_ECOLI,0.86,0.39,0.48,0.50,0.59,0.89,0.90,1
MELB_ECOLI,0.47,0.46,0.48,0.50,0.62,0.74,0.77,1
CYDB_ECOLI,0.75,0.37,0.48,0.50,0.64,0.70,0.74,1
OMPF_ECOLI,0.75,0.76,0.48,0.50,0.83,0.57,0.30,1
OMPT_ECOLI,0.63,0.49,0.48,0.50,0.79,0.45,0.28,1
CHEW_ECOLI,0.44,0.27,0.48,0.50,0.55,0.52,0.58,0
METC_ECOLI,0.24,0.43,0.48,0.50,0.54,0.52,0.59,0
HEM6_ECOLI,0.42,0.35,0.48,0.50,0.58,0.15,0.27,0
CYOA_ECOLI,0.70,0.39,1.00,0.50,0.51,0.82,0.84,1
ACEA_ECOLI,0.07,0.40,0.48,0.50,0.54,0.35,0.44,0
MALF_ECOLI,0.63,0.54,0.48,0.50,0.65,0.79,0.81,1
MCP3_ECOLI,0.60,0.50,1.00,0.50,0.54,0.77,0.80,1
ARAF_ECOLI,0.66,0.86,0.48,0.50,0.34,0.41,0.36,1
TYRB_ECOLI,0.36,0.42,0.48,0.50,0.53,0.32,0.41,0
FTSW_ECOLI,0.54,0.57,0.48,0.50,0.56,0.81,0.83,1
XYLA_ECOLI,0.16,0.43,0.48,0.50,0.54,0.27,0.37,0
OMPC_ECOLI,0.73,0.84,0.48,0.50,0.86,0.58,0.29,1
PT1A_ECOLI,0.50,0.49,0.48,0.50,0.49,0.46,0.53,0
CYOB_ECOLI,0.59,0.29,0.48,0.50,0.64,0.75,0.77,1
POTF_ECOLI,0.66,0.71,0.48,0.50,0.41,0.50,0.35,1
KDGL_ECOLI,0.33,0.45,0.48,0.50,0.45,0.88,0.89,1
RNC_ECOLI,0.26,0.50,0.48,0.50,0.44,0.32,0.41,0
TOLB_ECOLI,0.69,0.65,0.48,0.50,0.63,0.48,0.41,1
AMPE_ECOLI,0.63,0.47,0.48,0.50,0.51,0.82,0.84,1
DDLB_ECOLI,0.53,0.38,0.48,0.50,0.44,0.26,0.36,0
CYNR_ECOLI,0.51,0.54,0.48,0.50,0.41,0.34,0.43,0
MALE_ECOLI,0.64,0.84,0.48,0.50,0.37,0.45,0.40,1
NIRD_ECOLI,0.44,0.42,0.48,0.50,0.42,0.25,0.20,0
BTUB_ECOLI,0.56,0.68,0.48,0.50,0.77,0.36,0.45,1
SYA_ECOLI,0.34,0.35,0.48,0.50,0.51,0.49,0.56,0
ACKA_ECOLI,0.59,0.49,0.48,0.50,0.52,0.45,0.36,0
UVRC_ECOLI,0.44,0.35,0.48,0.50,0.44,0.52,0.59,0
PTKB_ECOLI,0.64,0.76,0.48,0.50,0.45,0.35,0.38,0
SYC_ECOLI,0.35,0.34,0.48,0.50,0.46,0.30,0.27,0
FECR_ECOLI,0.32,0.39,0.48,0.50,0.53,0.28,0.38,1
PTWB_ECOLI,0.57,0.54,0.48,0.50,0.37,0.28,0.33,0
CYDA_ECOLI,0.55,0.47,0.48,0.50,0.57,0.78,0.80,1
AROP_ECOLI,0.43,0.40,0.48,0.50,0.58,0.75,0.78,1
APT_ECOLI,0.20,0.44,0.48,0.50,0.46,0.51,0.57,0
SYY_ECOLI,0.30,0.44,0.48,0.50,0.49,0.22,0.33,0
PTR_ECOLI,0.76,0.73,0.48,0.50,0.44,0.39,0.39,1
SYW_ECOLI,0.39,0.31,0.48,0.50,0.38,0.34,0.43,0
FEPD_ECOLI,0.84,0.49,0.48,0.50,0.55,0.78,0.74,1
BGLX_ECOLI,0.65,0.57,0.48,0.50,0.47,0.47,0.51,1
NHAA_ECOLI,0.89,0.55,0.48,0.50,0.51,0.72,0.76,1
LYSP_ECOLI,0.34,0.51,0.48,0.50,0.67,0.90,0.90,1
CYPC_ECOLI,0.36,0.39,0.48,0.50,0.48,0.22,0.23,0
GLYA_ECOLI,0.17,0.38,0.48,0.50,0.45,0.42,0.50,0
FTSN_ECOLI,0.00,0.51,0.48,0.50,0.35,0.67,0.44,1
LIVJ_ECOLI,0.71,0.86,0.48,0.50,0.40,0.54,0.32,1
SYL_ECOLI,0.04,0.31,0.48,0.50,0.41,0.29,0.39,0
ATP6_ECOLI,0.27,0.35,0.48,0.50,0.51,0.77,0.79,1
TOLA_ECOLI,0.61,0.47,0.48,0.50,0.00,0.80,0.32,1
PTCA_ECOLI,0.50,0.51,0.48,0.50,0.27,0.23,0.34,0
GCVA_ECOLI,0.40,0.50,0.48,0.50,0.45,0.39,0.47,0
LEP_ECOLI,0.78,0.44,0.48,0.50,0.45,0.73,0.68,1
PGK_ECOLI,0.34,0.28,0.48,0.50,0.41,0.35,0.44,0
NUPG_ECOLI,0.64,0.45,0.48,0.50,0.67,0.61,0.66,1
SLYD_ECOLI,0.47,0.28,0.48,0.50,0.56,0.20,0.25,0
LYSR_ECOLI,0.44,0.56,0.48,0.50,0.50,0.46,0.54,0
CYOD_ECOLI,0.40,0.50,0.48,0.50,0.65,0.82,0.84,1
CYSE_ECOLI,0.25,0.40,0.48,0.50,0.47,0.33,0.42,0
IF1_ECOLI,0.29,0.30,0.48,0.50,0.45,0.03,0.17,0
NRFA_ECOLI,0.69,0.67,0.48,0.50,0.30,0.39,0.24,1
SUBI_ECOLI,0.62,0.83,0.48,0.50,0.46,0.36,0.40,1
MCP4_ECOLI,0.87,0.49,0.48,0.50,0.61,0.76,0.79,1
HPRT_ECOLI,0.37,0.52,0.48,0.50,0.42,0.42,0.36,0
ILVY_ECOLI,0.23,0.58,0.48,0.50,0.37,0.53,0.59,0
TESA_ECOLI,0.69,0.66,0.48,0.50,0.41,0.50,0.25,1
ALKH_ECOLI,0.67,0.39,0.48,0.50,0.36,0.38,0.46,0
MODA_ECOLI,0.63,0.65,0.48,0.50,0.39,0.44,0.35,1
GLNH_ECOLI,0.63,0.86,0.48,0.50,0.39,0.47,0.34,1
AMPD_ECOLI,0.29,0.28,0.48,0.50,0.44,0.23,0.34,0
PTCC_ECOLI,0.50,0.57,0.48,0.50,0.71,0.61,0.66,1
AAT_ECOLI,0.49,0.29,0.48,0.50,0.56,0.24,0.35,0
DDLA_ECOLI,0.43,0.39,0.48,0.50,0.47,0.31,0.41,0
