TOLC_ECOLI,0.50,0.68,0.43,0.36,1
HEMN_ECOLI,0.50,0.43,0.33,0.43,0
GALP_ECOLI,0.50,0.59,0.85,0.86,1
ARAE_ECOLI,0.50,0.59,0.88,0.89,1
NLPE_ECOLI,0.50,0.52,0.59,0.30,1
TOLQ_ECOLI,0.50,0.64,0.73,0.66,1
GLTP_ECOLI,0.50,0.55,0.88,0.89,1
DPPA_ECOLI,0.50,0.39,0.47,0.33,1
PTOA_ECOLI,0.50,0.61,0.71,0.74,1
RNB_ECOLI,0.50,0.38,0.30,0.40,0
C562_ECOLI,0.50,0.17,0.55,0.21,1
CIRA_ECOLI,0.50,0.66,0.54,0.33,1
SYM_ECOLI,0.50,0.49,0.35,0.44,0
METK_ECOLI,0.50,0.41,0.33,0.42,0
RND_ECOLI,0.50,0.39,0.38,0.40,0
LSPA_ECOLI,0.50,0.61,0.71,0.74,1
PHOB_ECOLI,0.50,0.45,0.31,0.41,0
ADI_ECOLI,0.50,0.55,0.25,0.35,0
PTHP_ECOLI,0.50,0.36,0.21,0.32,0
SECD_ECOLI,0.50,0.52,0.73,0.75,1
PTBA_ECOLI,0.50,0.57,0.62,0.67,1
UGPQ_ECOLI,0.50,0.36,0.26,0.37,0
FTSQ_ECOLI,0.50,0.41,0.67,0.21,1
CRED_ECOLI,0.50,0.57,0.77,0.79,1
PTCB_ECOLI,0.50,0.16,0.29,0.39,0
FABB_ECOLI,0.50,0.59,0.30,0.40,0
PMBA_ECOLI,0.50,0.58,0.31,0.41,0
MALQ_ECOLI,0.50,0.41,0.28,0.38,0
GLPD_ECOLI,0.50,0.48,0.35,0.41,0
IPYR_ECOLI,0.50,0.22,0.16,0.26,0
MURF_ECOLI,0.50,0.56,0.40,0.48,0
RHAS_ECOLI,0.50,0.63,0.25,0.35,0
ASG2_ECOLI,0.50,0.58,0.51,0.31,1
MEPA_ECOLI,0.50,0.35,0.52,0.33,1
TNAB_ECOLI,0.50,0.71,0.75,0.78,1
PAL_ECOLI,0.50,0.66,0.58,0.16,1
RIML_ECOLI,0.50,0.53,0.18,0.29,0
USPA_ECOLI,0.50,0.55,0.22,0.33,0
CPXA_ECOLI,0.50,0.46,0.82,0.70,1
METR_ECOLI,0.50,0.42,0.47,0.54,0
XYLF_ECOLI,0.50,0.42,0.42,0.37,1
HTRA_ECOLI,0.50,0.60,0.40,0.39,1
NRFF_ECOLI,0.50,0.42,0.84,0.85,1
DEOC_ECOLI,0.50,0.38,0.35,0.44,0
MALZ_ECOLI,0.50,0.48,0.47,0.54,0
FTSH_ECOLI,0.50,0.42,0.67,0.68,1
PTHB_ECOLI,0.50,0.51,0.69,0.72,1
FIMC_ECOLI,0.50,0.49,0.70,0.20,1
ECPD_ECOLI,0.50,0.49,0.42,0.19,1
PHOE_ECOLI,0.50,0.75,0.54,0.15,1
FECB_ECOLI,0.50,0.38,0.65,0.56,1
PSTS_ECOLI,0.50,0.47,0.49,0.54,1
NHAR_ECOLI,0.50,0.42,0.36,0.45,0
PHEP_ECOLI,0.50,0.63,0.70,0.74,1
CHEB_ECOLI,0.50,0.38,0.24,0.35,0
ARAC_ECOLI,0.50,0.56,0.18,0.30,0
OPPA_ECOLI,0.50,0.46,0.57,0.26,1
SYGB_ECOLI,0.50,0.37,0.42,0.50,0
OMPA_ECOLI,0.50,0.57,0.53,0.29,1
GLNA_ECOLI,0.50,0.50,0.33,0.42,0
NUPC_ECOLI,0.50,0.70,0.86,0.87,1
BTUR_ECOLI,0.50,0.44,0.17,0.29,0
YTFQ_ECOLI,0.50,0.31,0.53,0.52,1
SECE_ECOLI,0.50,0.52,0.77,0.71,1
PNTB_ECOLI,0.50,0.57,0.78,0.80,1
OTC1_ECOLI,0.50,0.48,0.26,0.36,0
CRL_ECOLI,0.50,0.38,0.22,0.00,0
MTR_ECOLI,0.50,0.66,0.65,0.69,1
LEU3_ECOLI,0.50,0.45,0.33,0.42,0
EMRB_ECOLI,0.50,0.64,1.00,0.99,1
MOTB_ECOLI,0.50,0.42,0.61,0.34,1
NFRA_ECOLI,0.50,0.51,0.33,0.33,1
NLPB_ECOLI,0.50,0.54,0.56,0.36,1
METB_ECOLI,0.50,0.51,0.33,0.43,0
SECG_ECOLI,0.50,0.75,0.92,0.70,1
METX_ECOLI,0.50,0.43,0.26,0.36,0
NFRB_ECOLI,0.50,0.54,0.76,0.79,1
DLDH_ECOLI,0.50,0.34,0.37,0.46,0
UBIC_ECOLI,0.50,0.43,0.18,0.30,0
TORA_ECOLI,0.50,0.52,0.49,0.56,1
LACY_ECOLI,0.50,0.71,0.70,0.74,1
CAIB_ECOLI,0.50,0.46,0.32,0.35,0
EXBB_ECOLI,0.50,0.58,0.71,0.75,1
PTKA_ECOLI,0.50,0.29,0.28,0.39,0
CFA_ECOLI,0.50,0.48,0.16,0.28,0
TONB_ECOLI,0.50,0.06,0.49,0.33,1
BCR_ECOLI,0.50,0.66,0.81,0.83,1
GSHR_ECOLI,0.50,0.55,0.55,0.61,0
DMSC_ECOLI,0.50,0.54,0.70,0.74,1
RIMI_ECOLI,0.50,0.63,0.34,0.43,0
PTKC_ECOLI,0.50,0.57,0.75,0.78,1
DSBA_ECOLI,0.50,0.40,0.54,0.39,1
DPPB_ECOLI,0.50,0.48,0.73,0.76,1
SYI_ECOLI,0.50,0.39,0.32,0.42,0
CYPB_ECOLI,0.50,0.56,0.11,0.23,0
PTFB_ECOLI,0.50,0.39,0.76,0.79,1
SYFB_ECOLI,0.50,0.41,0.34,0.43,0
CYOC_ECOLI,0.50,0.74,0.58,0.63,1
SYGA_ECOLI,0.50,0.53,0.14,0.26,0
ECOT_ECOLI,0.50,0.25,0.42,0.25,1
RNE_ECOLI,0.50,0.33,0.45,0.52,0
ATKB_ECOLI,0.50,0.48,0.86,0.87,1
KAD_ECOLI,0.50,0.28,0.33,0.42,0
DAPD_ECOLI,0.50,0.50,0.32,0.41,0
XYLE_ECOLI,0.50,0.57,0.76,0.79,1
FTSL_ECOLI,0.50,0.38,0.79,0.17,1
THGA_ECOLI,0.50,0.71,0.28,0.39,0
PPA_ECOLI,0.50,0.46,0.44,0.52,1
FEPA_ECOLI,0.50,0.70,0.33,0.26,1
OTC2_ECOLI,0.50,0.45,0.25,0.35,0
CYPH_ECOLI,0.50,0.54,0.49,0.23,1
TBPA_ECOLI,0.50,0.43,0.37,0.30,1
AGP_ECOLI,0.50,0.42,0.54,0.36,1
CSPA_ECOLI,0.50,0.73,0.05,0.14,0
PT1_ECOLI,0.50,0.37,0.36,0.42,0
GABP_ECOLI,0.50,0.52,0.76,0.79,1
GLNP_ECOLI,0.50,0.53,0.79,0.81,1
SYQ_ECOLI,0.50,0.45,0.22,0.33,0
PTGB_ECOLI,0.50,0.57,0.70,0.74,1
PTHA_ECOLI,0.50,0.50,0.24,0.25,0
PROP_ECOLI,0.50,0.53,0.75,0.78,1
SYV_ECOLI,0.50,0.42,0.48,0.55,0
MOTA_ECOLI,0.50,0.50,0.59,0.62,1
OMPX_ECOLI,0.50,0.88,0.53,0.20,1
DHSD_ECOLI,0.50,0.40,0.87,0.88,1
AMY1_ECOLI,0.50,0.56,0.52,0.43,1
SYH_ECOLI,0.50,0.50,0.42,0.50,0
FHUA_ECOLI,0.50,0.65,0.41,0.28,1
PTFA_ECOLI,0.50,0.52,0.35,0.44,0
PSTA_ECOLI,0.50,0.52,0.76,0.79,1
ATKC_ECOLI,0.50,0.53,0.52,0.35,1
MASY_ECOLI,0.50,0.46,0.24,0.35,0
NANT_ECOLI,0.50,0.57,0.78,0.81,1
BETT_ECOLI,0.50,0.65,0.71,0.73,1
SYP_ECOLI,0.50,0.44,0.37,0.46,0
PTAA_ECOLI,0.50,0.55,0.80,0.82,1
LNT_ECOLI,0.50,0.54,0.67,0.71,1
SYFA_ECOLI,0.50,0.58,0.20,0.31,0
DSBB_ECOLI,0.50,0.31,0.92,0.92,1
AMY2_ECOLI,0.50,0.51,0.28,0.39,0
CN16_ECOLI,0.50,0.46,0.45,0.33,1
KUP_ECOLI,0.50,0.58,0.79,0.81,1
AAS_ECOLI,0.50,0.43,0.47,0.54,1
NLPA_ECOLI,1.00,0.40,0.47,0.30,1
G3P1_ECOLI,0.50,0.48,0.22,0.29,0
GT_ECOLI,0.50,0.39,0.28,0.39,0
LON_ECOLI,0.50,0.30,0.33,0.43,0
NHAB_ECOLI,0.50,0.56,0.78,0.73,1
LIVK_ECOLI,0.50,0.43,0.44,0.42,1
MULI_ECOLI,0.50,0.37,0.54,0.01,1
OMPR_ECOLI,0.50,0.37,0.28,0.38,0
SYT_ECOLI,0.50,0.42,0.39,0.47,0
GLPQ_ECOLI,0.50,0.40,0.39,0.19,1
SERC_ECOLI,0.50,0.49,0.30,0.40,0
KGTP_ECOLI,0.50,0.61,0.74,0.77,1
DHG_ECOLI,0.50,0.48,0.71,0.74,1
TYRP_ECOLI,0.50,0.63,0.81,0.83,1
MCP1_ECOLI,0.50,0.59,0.89,0.90,1
MELB_ECOLI,0.50,0.62,0.74,0.77,1
CYDB_ECOLI,0.50,0.64,0.70,0.74,1
OMPF_ECOLI,0.50,0.83,0.57,0.30,1
OMPT_ECOLI,0.50,0.79,0.45,0.28,1
CHEW_ECOLI,0.50,0.55,0.52,0.58,0
METC_ECOLI,0.50,0.54,0.52,0.59,0
HEM6_ECOLI,0.50,0.58,0.15,0.27,0
CYOA_ECOLI,0.50,0.51,0.82,0.84,1
ACEA_ECOLI,0.50,0.54,0.35,0.44,0
MALF_ECOLI,0.50,0.65,0.79,0.81,1
MCP3_ECOLI,0.50,0.54,0.77,0.80,1
ARAF_ECOLI,0.50,0.34,0.41,0.36,1
TYRB_ECOLI,0.50,0.53,0.32,0.41,0
FTSW_ECOLI,0.50,0.56,0.81,0.83,1
XYLA_ECOLI,0.50,0.54,0.27,0.37,0
OMPC_ECOLI,0.50,0.86,0.58,0.29,1
PT1A_ECOLI,0.50,0.49,0.46,0.53,0
CYOB_ECOLI,0.50,0.64,0.75,0.77,1
POTF_ECOLI,0.50,0.41,0.50,0.35,1
KDGL_ECOLI,0.50,0.45,0.88,0.89,1
RNC_ECOLI,0.50,0.44,0.32,0.41,0
TOLB_ECOLI,0.50,0.63,0.48,0.41,1
AMPE_ECOLI,0.50,0.51,0.82,0.84,1
DDLB_ECOLI,0.50,0.44,0.26,0.36,0
CYNR_ECOLI,0.50,0.41,0.34,0.43,0
MALE_ECOLI,0.50,0.37,0.45,0.40,1
NIRD_ECOLI,0.50,0.42,0.25,0.20,0
BTUB_ECOLI,0.50,0.77,0.36,0.45,1
SYA_ECOLI,0.50,0.51,0.49,0.56,0
ACKA_ECOLI,0.50,0.52,0.45,0.36,0
UVRC_ECOLI,0.50,0.44,0.52,0.59,0
PTKB_ECOLI,0.50,0.45,0.35,0.38,0
SYC_ECOLI,0.50,0.46,0.30,0.27,0
FECR_ECOLI,0.50,0.53,0.28,0.38,1
PTWB_ECOLI,0.50,0.37,0.28,0.33,0
CYDA_ECOLI,0.50,0.57,0.78,0.80,1
AROP_ECOLI,0.50,0.58,0.75,0.78,1
APT_ECOLI,0.50,0.46,0.51,0.57,0
SYY_ECOLI,0.50,0.49,0.22,0.33,0
PTR_ECOLI,0.50,0.44,0.39,0.39,1
SYW_ECOLI,0.50,0.38,0.34,0.43,0
FEPD_ECOLI,0.50,0.55,0.78,0.74,1
BGLX_ECOLI,0.50,0.47,0.47,0.51,1
NHAA_ECOLI,0.50,0.51,0.72,0.76,1
LYSP_ECOLI,0.50,0.67,0.90,0.90,1
CYPC_ECOLI,0.50,0.48,0.22,0.23,0
GLYA_ECOLI,0.50,0.45,0.42,0.50,0
FTSN_ECOLI,0.50,0.35,0.67,0.44,1
LIVJ_ECOLI,0.50,0.40,0.54,0.32,1
SYL_ECOLI,0.50,0.41,0.29,0.39,0
ATP6_ECOLI,0.50,0.51,0.77,0.79,1
TOLA_ECOLI,0.50,0.00,0.80,0.32,1
PTCA_ECOLI,0.50,0.27,0.23,0.34,0
GCVA_ECOLI,0.50,0.45,0.39,0.47,0
LEP_ECOLI,0.50,0.45,0.73,0.68,1
PGK_ECOLI,0.50,0.41,0.35,0.44,0
NUPG_ECOLI,0.50,0.67,0.61,0.66,1
SLYD_ECOLI,0.50,0.56,0.20,0.25,0
LYSR_ECOLI,0.50,0.50,0.46,0.54,0
CYOD_ECOLI,0.50,0.65,0.82,0.84,1
CYSE_ECOLI,0.50,0.47,0.33,0.42,0
IF1_ECOLI,0.50,0.45,0.03,0.17,0
NRFA_ECOLI,0.50,0.30,0.39,0.24,1
SUBI_ECOLI,0.50,0.46,0.36,0.40,1
MCP4_ECOLI,0.50,0.61,0.76,0.79,1
HPRT_ECOLI,0.50,0.42,0.42,0.36,0
ILVY_ECOLI,0.50,0.37,0.53,0.59,0
TESA_ECOLI,0.50,0.41,0.50,0.25,1
ALKH_ECOLI,0.50,0.36,0.38,0.46,0
MODA_ECOLI,0.50,0.39,0.44,0.35,1
GLNH_ECOLI,0.50,0.39,0.47,0.34,1
AMPD_ECOLI,0.50,0.44,0.23,0.34,0
PTCC_ECOLI,0.50,0.71,0.61,0.66,1
AAT_ECOLI,0.50,0.56,0.24,0.35,0
DDLA_ECOLI,0.50,0.47,0.31,0.41,0
