3088,415,768,2086,26,0,93,0,3347,0,120,0,406,1582,0,605,2777,0,5,0,0,0,0,1268,2764,0,0,0,0,0,0,0,835,762,251,0,73,0,0,671,1485,0,213,0,0,0,0,0,2084,0,0,0,0,0,0,475,1988,0,0,0,0,0,0,0,364,402,438,0,166,0,0,0,385,0,43,0,0,0,0,0,162,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4252,0,743,0,814,1271,8,0,4875,0,39,0,0,0,336,0,4020,0,1,0,4,0,5,0,3456,0,9,0,0,0,0,0,704,0,230,0,45,0,0,0,1193,0,18,0,0,0,0,0,1102,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,399,391,745,0,712,0,55,0,263,0,208,0,3,0,0,0,76,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2643,1405,694,2227,241,0,512,680,4453,470,338,0,619,1777,0,0,4623,0,3,0,0,0,0,470,3596,0,0,0,0,0,0,0,359,0,118,0,48,0,22,0,910,0,123,0,26,0,10,0,928,0,5,0,0,0,0,0,1517,0,0,0,0,0,0,0,179,0,369,0,83,0,114,0,138,0,155,0,37,0,75,0,28,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4442,0,1596,1449,120,0,515,3741,4809,0,1169,446,896,3059,34,359,5225,0,22,0,5,0,0,0,2901,0,14,0,0,0,0,0,119,0,63,0,2,0,0,0,148,0,17,0,0,0,0,0,64,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,23,0,21,0,1,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3426,432,328,0,394,365,13,3393,3048,2593,473,1740,146,1942,0,2068,3479,1088,362,0,378,0,82,1245,2987,0,28,0,0,0,0,0,172,0,30,0,9,0,0,0,689,0,69,0,0,0,0,0,545,0,14,0,0,0,0,0,580,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,165,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,0,217,0,319,1780,33,582,5616,0,48,0,14,0,35,0,5552,0,18,0,6,0,1,0,4266,0,2,0,1,0,0,0,640,0,327,0,44,0,5,0,1503,0,127,0,0,0,0,0,1135,0,5,0,0,0,0,0,1727,0,0,0,0,0,0,0,159,0,835,0,1178,553,380,0,224,0,569,0,483,0,292,0,64,0,23,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2893,0,1418,393,213,2215,0,1797,4537,0,437,0,48,0,150,358,3884,0,6,0,0,0,0,399,2988,0,0,0,0,0,0,0,603,0,243,0,0,0,0,0,1287,0,46,0,0,0,0,0,1026,0,0,0,0,0,0,0,1094,0,0,0,0,0,0,0,87,0,96,0,58,0,62,0,85,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,0,42,0,0,0,271,2412,3321,455,1196,713,209,1625,33,4586,2797,3144,136,786,591,737,44,0,5047,0,45,0,0,0,0,0,36,0,1,0,0,0,0,0,462,0,4,0,0,0,0,0,579,0,0,0,0,0,0,362,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,0,798,622,442,0,416,632,3633,0,306,0,293,1619,0,354,3947,0,22,0,0,0,14,1236,3093,0,0,0,0,0,0,0,700,0,225,0,44,0,0,0,1209,0,24,0,0,0,0,0,936,0,0,0,0,0,0,0,958,0,0,0,0,0,0,0,356,478,850,0,106,0,0,0,609,0,599,0,4,0,0,0,237,0,44,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2167,0,357,0,156,759,8,2027,4303,3754,389,2825,2,2868,4,939,4011,0,620,0,60,0,20,0,3333,0,2,0,0,0,0,0,368,0,67,0,0,0,0,0,1143,0,241,0,0,0,0,0,837,0,26,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,1216,649,0,1106,0,335,1853,2288,0,876,0,304,977,78,3080,3961,0,339,0,77,0,18,7494,2154,0,130,0,8,0,0,0,11,0,161,0,37,0,8,0,63,0,12,0,0,0,0,0,66,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,15,0,130,0,18,0,0,0,7,0,49,0,42,0,0,0,7,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2153,0,546,0,525,1691,4,0,3293,0,161,0,1,0,0,0,2726,0,1,0,0,0,0,0,2520,0,0,0,0,0,0,0,986,0,489,0,162,0,7,0,2000,0,120,0,0,0,0,0,1865,0,0,0,0,0,0,0,1879,0,0,0,0,0,0,0,535,387,754,698,731,0,696,0,596,0,256,0,121,0,4,0,326,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5931,0,263,0,29,0,38,587,7383,0,95,0,22,0,0,0,6582,0,37,0,18,0,18,0,5060,0,16,0,3,0,0,0,378,0,241,0,30,0,0,0,961,0,37,0,0,0,0,0,884,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,191,0,556,0,671,376,11,0,235,0,348,0,253,0,81,0,74,0,7,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3372,0,169,0,36,378,17,1106,5317,2151,178,3229,30,2393,28,918,5577,0,724,0,117,0,3,388,4801,0,1,0,0,0,0,0,123,0,17,0,14,0,27,0,346,0,2,0,0,0,0,0,378,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,11,0,7,0,2,0,1,0,42,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,0,383,0,283,1295,336,913,4359,1765,247,994,60,1823,40,3413,2309,0,563,0,115,0,2,885,3476,0,0,0,0,0,0,0,126,0,109,0,38,0,19,0,471,0,111,0,11,0,6,0,360,0,15,0,0,0,0,0,226,0,0,0,0,0,0,0,188,0,96,0,105,0,215,0,126,0,20,0,25,0,119,0,87,0,0,0,0,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,0,1097,0,543,822,406,832,3517,4907,557,3649,240,3525,2,0,3580,0,903,0,41,0,3,0,2668,0,14,0,0,0,0,0,268,0,70,0,0,0,0,0,804,0,111,0,0,0,0,0,777,0,6,0,0,0,0,0,786,0,0,0,0,0,0,0,54,0,17,0,0,0,0,0,109,0,7,0,0,0,0,0,33,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,1696,483,949,302,2052,59,356,1833,629,499,387,45,0,272,0,1197,0,39,0,0,0,0,0,840,0,0,0,0,0,0,0,1467,0,157,0,0,0,0,362,1550,0,20,0,0,0,0,0,1152,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,795,0,218,0,52,0,0,356,1311,0,10,0,0,0,0,572,635,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2713,0,811,502,178,946,34,0,3068,0,582,0,443,537,0,0,2630,0,49,0,4,0,53,1052,2133,0,0,0,0,0,0,0,1231,0,188,0,45,0,11,0,3531,0,136,0,0,0,0,2129,1909,0,1,0,0,0,0,377,3235,0,0,0,0,0,0,0,165,0,286,354,77,598,0,0,517,0,320,0,127,0,0,0,315,0,5,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,0,309,0,0,0,298,1246,5020,455,1830,908,495,1313,6,988,5143,1257,567,461,628,0,288,463,4940,0,62,0,3,0,0,0,195,0,13,0,0,0,0,0,432,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,796,0,0,0,0,0,0,0,71,0,4,0,0,0,0,0,112,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,0,802,351,189,0,248,1563,4965,2104,466,1011,232,1386,5,1307,5434,0,150,0,3,0,26,387,5208,0,0,0,0,0,0,0,85,0,4,0,0,0,0,0,336,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3133,1525,125,383,359,0,278,919,4665,0,366,0,446,817,30,2560,3319,0,18,0,7,0,74,0,5097,0,105,0,53,0,25,0,829,0,487,0,9,0,0,0,970,0,38,0,0,0,0,0,506,0,1,0,0,0,0,0,649,0,0,0,0,0,0,0,514,0,835,0,333,0,11,0,387,0,280,0,20,0,0,0,100,0,6,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2942,702,1470,1676,761,5067,5,871,3043,1903,406,0,774,1494,545,0,2795,0,36,0,0,0,0,0,2162,0,0,0,0,0,0,0,601,0,271,0,2,0,0,0,973,0,100,0,0,0,0,0,808,0,3,0,0,0,0,0,591,0,0,0,0,0,0,0,47,0,10,0,0,0,0,0,143,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,0,429,766,794,0,948,0,3168,0,935,0,763,1090,99,662,3541,0,422,0,135,0,92,495,3365,0,80,0,14,0,17,0,597,0,306,0,155,0,4,0,1229,0,58,0,1,0,0,0,934,0,7,0,0,0,0,0,961,0,0,0,0,0,0,0,324,0,584,0,753,0,142,0,452,0,246,0,116,0,27,0,285,0,10,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3649,459,943,0,590,434,142,0,5861,0,714,0,239,409,0,352,5667,0,24,0,0,0,0,0,5552,0,0,0,0,0,0,0,98,0,136,0,9,0,0,0,432,0,35,0,1,0,0,0,708,0,0,0,0,0,0,0,899,0,0,0,0,0,0,0,99,0,819,0,191,0,0,0,80,0,166,0,0,0,0,0,63,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4428,0,277,0,164,0,60,0,3860,0,97,0,1,0,0,0,3633,0,52,0,1,0,0,449,3477,0,12,0,0,0,0,0,647,0,163,0,91,0,18,0,2349,0,112,0,0,0,0,0,2637,0,14,0,0,0,0,0,2954,0,0,0,0,0,0,0,346,0,725,407,419,0,149,0,722,1116,681,417,491,0,38,0,434,0,217,0,94,0,0,0,208,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2396,0,675,774,128,767,17,0,4688,0,2,0,0,1077,0,0,4173,0,0,0,0,0,0,394,3642,0,0,0,0,0,0,0,916,0,259,0,17,0,0,365,1433,0,0,0,0,0,0,0,1565,0,0,0,0,0,0,0,1449,0,0,0,0,0,0,0,777,1045,387,0,561,0,0,0,395,0,196,0,82,0,0,0,78,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3409,0,160,0,90,0,162,0,3849,0,118,0,57,0,99,0,4074,0,29,0,30,0,49,709,3607,0,31,0,8,0,0,0,488,0,35,0,0,0,0,0,762,0,18,0,0,0,0,0,571,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,595,0,1629,848,677,423,153,0,809,671,506,0,291,0,76,0,401,0,39,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3236,0,1115,801,452,1331,41,1428,4521,1768,927,764,284,1840,9,872,4299,0,511,0,144,0,15,0,4341,0,3,0,0,0,0,0,153,0,90,0,0,0,0,0,321,0,39,0,0,0,0,0,456,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,59,0,78,0,4,0,0,0,57,0,59,0,2,0,0,0,23,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4315,783,878,1604,364,2623,23,388,3683,0,490,0,213,603,15,0,3267,0,30,0,0,0,0,1267,2040,0,0,0,0,0,0,0,862,0,600,0,23,0,0,0,1244,0,195,0,0,0,0,0,1054,0,9,0,0,0,0,0,929,0,0,0,0,0,0,0,369,0,408,0,153,0,0,0,391,0,209,0,1,0,0,0,256,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3447,0,1073,828,104,0,212,0,4605,0,425,0,88,0,116,0,2820,0,72,0,16,0,2,0,2138,0,21,0,0,0,0,0,1022,0,369,0,119,0,1,0,1154,0,68,0,0,0,0,0,643,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,984,0,1275,0,347,0,0,0,1266,0,592,0,85,0,0,0,463,0,17,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1836,0,599,0,71,0,171,0,2490,2026,530,2536,12,2031,0,0,2435,0,204,0,50,0,28,1077,1841,0,0,0,0,0,0,0,541,0,31,0,0,0,0,0,2321,0,113,0,0,0,0,0,2977,0,2,0,0,0,0,1552,2679,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,0,286,0,41,633,37,0,6168,3965,395,2314,168,1898,0,0,6579,0,1207,0,46,0,0,390,5374,0,18,0,0,0,0,0,71,0,3,0,0,0,0,0,364,0,41,0,0,0,0,0,345,0,15,0,0,0,0,0,552,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,0,529,0,0,0,95,0,5490,0,171,0,0,0,0,1143,4321,0,12,0,0,0,0,1052,3864,0,0,0,0,0,0,0,523,0,132,0,0,0,0,0,990,0,26,0,0,0,0,0,850,0,5,0,0,0,0,0,902,0,0,0,0,0,0,0,347,633,892,2134,22,1467,27,0,219,0,480,0,239,0,106,0,43,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1847,0,259,0,162,775,0,0,3344,0,274,0,61,0,0,0,2976,0,9,0,0,0,0,0,2446,0,0,0,0,0,0,0,1054,714,500,514,418,0,578,1169,2650,573,806,0,156,0,0,1508,2247,0,349,0,0,0,0,473,3455,0,31,0,0,0,0,0,121,462,1,651,215,1120,0,0,243,0,56,0,67,0,88,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2140,401,700,0,1216,976,424,1515,4471,2200,1181,2155,505,1922,136,2215,2610,0,371,0,46,0,0,0,3076,0,20,0,0,0,0,0,196,0,56,0,0,0,0,0,672,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,66,0,2,0,0,0,0,0,167,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2788,439,1012,581,522,1605,163,0,4717,0,182,0,12,0,0,0,3837,0,16,0,0,0,0,0,3281,0,0,0,0,0,0,0,381,0,206,0,79,0,4,0,885,0,13,0,0,0,0,0,981,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,101,0,578,0,1111,847,678,0,90,0,19,0,9,0,16,0,38,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3971,0,570,0,224,0,9,409,3972,0,910,765,226,1166,0,0,3859,0,41,0,14,0,55,1115,3690,0,0,0,0,0,0,0,602,0,38,0,1,0,0,0,1139,0,98,0,2,0,0,0,1391,0,20,0,0,0,0,0,1469,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,0,835,1141,99,1524,3,499,4366,1334,948,1783,22,1030,3,0,3387,0,428,0,15,0,0,0,2432,0,1,0,0,0,0,0,1003,0,49,0,0,0,0,351,1584,0,50,0,0,0,0,385,1279,0,0,0,0,0,0,0,1447,0,0,0,0,0,0,0,97,0,10,0,0,0,101,0,251,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3241,0,144,0,6,0,295,813,5129,0,55,0,23,0,10,849,5003,0,57,0,3,0,0,1019,4596,0,8,0,0,0,0,0,261,0,88,0,2,0,2,0,539,0,12,0,0,0,0,0,479,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,356,362,429,518,225,859,13,0,482,593,699,1000,81,0,178,0,144,0,97,0,27,0,0,0,34,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2900,365,1006,0,476,1636,2,2379,2948,0,481,0,50,0,49,363,4166,0,86,0,0,0,0,1154,3789,0,0,0,0,0,0,0,245,0,338,0,329,0,1,0,471,0,35,0,15,0,0,0,478,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,75,460,144,0,539,0,69,0,121,0,102,0,2,0,0,0,110,0,3,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3937,0,712,0,647,0,502,1530,4141,1601,812,457,978,2616,50,781,4125,0,239,0,15,0,0,0,4157,0,2,0,0,0,0,0,404,0,2,0,0,0,0,0,1365,0,54,0,8,0,0,0,1377,0,16,0,0,0,0,0,1620,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872,1085,746,1202,280,595,54,557,3093,528,451,583,26,1667,73,0,3610,0,163,0,121,0,170,1205,3445,0,179,0,45,0,0,0,281,0,217,0,0,0,0,0,741,0,5,0,0,0,0,0,944,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,53,0,10,0,3,0,0,0,224,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
