36,9,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,36,United-States,0
36,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,45,United-States,1
50,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
23,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,20,United-States,0
58,9,Widowed,?,Not-in-family,White,Female,0,0,12,United-States,0
24,9,Never-married,Sales,Own-child,White,Female,0,1762,32,United-States,0
57,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,2824,50,United-States,1
69,10,Married-civ-spouse,Craft-repair,Husband,White,Male,9386,0,72,United-States,1
42,10,Separated,Other-service,Unmarried,Black,Female,0,0,50,United-States,0
24,12,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
68,4,Widowed,?,Not-in-family,Black,Male,0,0,10,United-States,0
23,9,Never-married,Other-service,Unmarried,White,Male,0,0,35,Mexico,0
63,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,1
38,5,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,24,Haiti,0
54,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
18,7,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,0
33,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0
38,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0
65,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,65,United-States,1
44,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,0
67,16,Never-married,Prof-specialty,Not-in-family,White,Female,7896,0,50,United-States,1
21,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,0
20,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,45,United-States,0
35,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
18,7,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States,0
34,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,0
33,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
59,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,1
41,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
38,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
29,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
22,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
51,6,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0
28,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
40,9,Divorced,Craft-repair,Own-child,White,Female,0,0,40,Puerto-Rico,0
19,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
53,9,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,28,United-States,1
35,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Taiwan,1
34,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
39,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,1
25,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,23,United-States,0
36,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,1
49,11,Never-married,Exec-managerial,Unmarried,White,Female,0,0,35,Columbia,0
52,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,1
31,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,0
25,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
33,9,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0,0,41,China,0
22,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
45,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
42,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
44,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,?,0
27,13,Married-civ-spouse,?,Wife,White,Female,0,0,24,United-States,1
38,10,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0
34,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
46,13,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,60,South,1
26,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
45,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,?,0
30,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
21,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
23,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,0
44,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
55,3,Married-civ-spouse,?,Husband,White,Male,0,0,48,Mexico,0
25,2,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Guatemala,0
28,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,El-Salvador,0
27,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
58,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,0
37,13,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,1719,32,United-States,0
47,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
27,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,70,United-States,0
61,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
30,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,?,0
32,9,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,0
51,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3103,0,60,United-States,1
42,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
32,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
36,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
41,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1485,40,United-States,1
17,8,Never-married,Prof-specialty,Own-child,White,Male,0,0,7,United-States,0
49,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
59,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,0
52,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
33,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,30,United-States,0
41,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States,0
47,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
21,10,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,0
17,6,Never-married,Other-service,Other-relative,White,Male,0,0,40,Mexico,0
53,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
41,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,1
23,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,0
28,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
23,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,0
54,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,1
48,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1
43,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
23,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,0
49,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0
22,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,0
56,16,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2885,0,40,China,0
54,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,1
44,8,Separated,?,Not-in-family,White,Female,0,0,36,Puerto-Rico,0
41,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
39,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,1
51,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,1
34,8,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,35,Mexico,0
41,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
23,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
39,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1726,40,United-States,0
37,9,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,0
21,9,Never-married,Sales,Other-relative,White,Male,0,0,45,United-States,0
76,9,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,6,United-States,0
18,8,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0
17,6,Never-married,Sales,Other-relative,Black,Female,0,0,12,United-States,0
51,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,48,United-States,1
37,11,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,48,United-States,0
33,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
60,3,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,1
61,5,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
21,10,Never-married,Tech-support,Own-child,White,Male,0,0,35,United-States,0
38,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
40,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2444,45,United-States,1
57,9,Widowed,Transport-moving,Unmarried,White,Male,0,653,42,United-States,1
58,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
59,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,0
22,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0
52,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
38,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,?,0
46,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,1
34,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
31,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Cuba,1
30,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,0
51,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
28,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,1
24,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,60,United-States,0
29,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,1408,40,United-States,0
42,9,Divorced,?,Unmarried,Black,Female,0,0,32,United-States,0
29,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
64,9,Widowed,Other-service,Not-in-family,White,Female,0,0,38,United-States,0
33,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,United-States,0
22,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0
22,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,0,0,30,Philippines,0
45,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,United-States,0
41,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0
27,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0
59,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,1
18,10,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,0
31,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
26,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0
36,11,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,37,Hong,0
31,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
42,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,1
23,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
51,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,15,United-States,1
65,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,59,?,1
47,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,1
41,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0
35,7,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0
54,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
39,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
40,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,0
20,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,2176,0,40,United-States,0
36,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
31,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,?,0
53,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
33,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,0
17,6,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
36,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
48,6,Married-civ-spouse,?,Wife,Black,Female,0,0,35,United-States,0
28,10,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,Haiti,0
48,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,1
35,9,Never-married,Other-service,Own-child,Black,Female,0,0,35,Jamaica,0
37,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,?,1
45,12,Divorced,Tech-support,Own-child,White,Male,0,0,40,United-States,0
31,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
30,13,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States,0
43,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
43,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
30,7,Never-married,?,Unmarried,White,Male,0,0,40,United-States,0
27,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,1
46,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Columbia,0
42,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0
31,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,1
19,8,Never-married,Sales,Other-relative,White,Male,1055,0,40,United-States,0
21,7,Married-civ-spouse,?,Wife,White,Female,0,0,56,United-States,0
77,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
47,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,1
41,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0
25,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,0
22,9,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,0
39,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,0
40,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
44,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,99,United-States,0
25,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,0
51,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
21,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
22,8,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States,0
49,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
42,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
18,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,25,United-States,0
60,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0
18,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
48,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,46,United-States,1
39,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,32,United-States,0
24,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
22,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
21,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
34,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States,0
36,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
20,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
24,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
37,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,70,South,1
32,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
33,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
21,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,0
42,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
50,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7688,0,50,Japan,1
46,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Germany,1
57,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
35,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
56,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Puerto-Rico,1
20,10,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,30,United-States,0
19,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
24,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,20,United-States,0
37,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
25,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0
35,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
29,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,1
32,3,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,10,United-States,0
21,10,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,0
26,9,Divorced,Other-service,Not-in-family,White,Female,0,0,12,United-States,0
41,12,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,0
20,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,0
29,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan,0
61,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
47,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,Cuba,0
62,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
40,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
33,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
27,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,44,United-States,0
39,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States,1
28,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
25,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,0
63,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
42,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
20,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
39,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,Dominican-Republic,0
43,13,Never-married,Sales,Unmarried,Black,Female,0,0,35,United-States,1
29,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
37,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
49,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
37,9,Separated,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,0
47,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,60,United-States,0
18,10,Never-married,?,Own-child,White,Female,0,1602,20,United-States,0
47,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
31,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,Mexico,0
21,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
48,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
42,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,0
50,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,United-States,1
46,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,65,United-States,1
54,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,0
24,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,13,United-States,0
34,11,Never-married,Other-service,Not-in-family,White,Male,0,0,50,?,0
57,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,1
33,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
23,10,Never-married,Other-service,Own-child,White,Female,0,0,40,Dominican-Republic,0
27,9,Never-married,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,0
33,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,84,United-States,1
43,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,1
17,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0
30,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
64,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
48,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
56,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0
55,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,1
51,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
74,6,Widowed,Other-service,Not-in-family,Black,Female,0,0,6,United-States,0
28,12,Never-married,?,Other-relative,White,Male,0,0,40,United-States,0
44,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
27,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
32,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,0
40,7,Divorced,Other-service,Other-relative,White,Female,0,0,20,United-States,0
26,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
37,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,?,0
20,10,Never-married,?,Own-child,White,Female,0,0,16,United-States,0
36,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,?,0
18,8,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States,0
52,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1
58,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
22,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
38,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
43,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
32,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
40,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,0
61,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,50,United-States,1
33,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,1
